"group_code","groep_titel","jaar","log_index","n_soorten","gewicht_som","msi","analysis_mode","msi_variant","periode"
"fg_v1_lange_trek","Langeafstandstrekkers",1970,4.81827323413033,22,21.5,123.751216800322,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1971,4.83915063989624,23,22.5,126.361979313785,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1972,4.64106861764648,24,23,103.655056042273,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1973,4.82382689028307,23,22.5,124.440400480127,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1974,4.59701092362159,23,22.5,99.1873934067191,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1975,4.48433395960393,27,26,88.6179080461353,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1976,4.98315137983893,24,23.5,145.933549813667,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1977,4.45625972576876,25,24.5,86.1646263062404,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1978,4.55638024336307,23,22.5,95.2381163375652,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1979,4.65832207768302,22,21.5,105.458981638937,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1980,4.77897212292241,22,21.5,118.981988310746,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1981,5.14097888751007,20,19.5,170.882961673095,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1982,4.95991509604902,20,19.5,142.581689634274,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1983,4.72307140203736,21,20.5,112.513296079852,"gewogen","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1984,5.50816640882561,19,18.5,246.698368156513,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1985,4.48960248722173,23,22.5,89.0860260054965,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1986,4.55375702075755,23,22.5,94.9886129524167,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1987,4.59267618309661,23,22.5,98.7583723122883,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1988,4.4932650226498,24,23.5,89.4129049693795,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1989,4.68874111863734,23,22.5,108.716232786203,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1990,4.33917300977639,24,23.5,76.6441291765911,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1991,4.42141032004997,23,22.5,83.2135603938915,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1992,4.50656356095907,23,22.5,90.609907462329,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1993,4.66939882119374,23,22.5,106.633617288295,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1994,4.64022026137846,23,22.5,103.567156915927,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1995,4.29558068211983,24,23.5,73.374809516661,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1996,4.48964361063604,26,25,89.0896896023829,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1997,4.35006117256735,26,25,77.4832026267206,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1998,4.11283033296869,26,25,61.1194614196823,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1999,4.07168236690809,26,25,58.6555598030823,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2000,4.41990724623911,25,24,83.0885782227992,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2001,4.21944482758658,25,24,67.9957244583317,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2002,3.78532049943015,26,25,44.0497862279816,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2003,3.97041462394418,25,24.5,53.006504049828,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2004,3.65577733892338,25,24.5,38.6975905699593,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2005,3.83376370587424,25,24.5,46.2362307386623,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2006,3.67054542729482,25,24.5,39.2733207607393,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2007,4.1442559531875,24,23.5,63.0706769031608,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2008,4.18785473713342,25,24,65.8813065335194,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2009,4.14546768710668,25,24,63.1471481036865,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2010,3.80236379115536,24,23.5,44.8069737404255,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2011,3.93755695378904,24,23,51.293136601878,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2012,4.29261322948766,24,23,73.1573959867427,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2013,3.80080007834973,25,24,44.7369632542187,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2014,3.82553386892405,25,24,45.8572756068553,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2015,4.25879228746533,23,22.5,70.7245169695397,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2016,4.23351770293179,23,22.5,68.9593846434511,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2017,4.36678130032247,21,20.5,78.789622995863,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2018,3.71849916010645,24,23,41.2025093109524,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2019,4.41477852524074,23,22.5,82.6635309929654,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2020,3.95472228179353,26,25,52.1812002625969,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2021,3.91591635785204,23,22.5,50.1950470683025,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2022,4.69703103974298,23,22,109.621227764579,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2023,4.99080364233413,20,19.5,147.054555287539,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2024,4.36860604329062,22,21.5,78.9335250585975,"gewogen","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2025,4.46211848022603,25,24,86.6709253874442,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1959,4.60517018598809,2,1.5,100,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1960,3.73427893344419,3,2,41.85783239573,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1961,4.35380303907445,3,2,77.7736775477565,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1962,4.38842904582926,3,2,80.5138360319876,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1963,3.92646448423415,4,3,50.7273130377773,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1964,3.83085018358145,4,3,46.1017164999404,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1965,3.72792627888705,4,3,41.5927668722819,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1966,3.86658000159679,5,4,47.7787032540213,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1967,3.58029577266438,5,4,35.8841528291096,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1968,3.91497284919431,5,4,50.1477099418245,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1969,3.5293760209809,5,4,34.1026816166132,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1970,3.76600790833725,5,4,43.2072328507864,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1971,3.28459863620416,6,5,26.6982664465853,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1972,3.09698178543024,6,5,22.1310541072621,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1973,3.70625009334029,6,5,40.7008954461441,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1974,3.56726259403502,6,5,35.4195027662076,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1975,3.71307928313123,7,6,40.979800850817,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1976,3.46208649545893,6,5,31.8834317968954,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1977,3.01633762318865,7,6,20.4163821099681,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1978,2.6939671728703,6,5,14.7902351058915,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1979,2.70256391554282,5,4,14.9179310493102,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1980,2.62156868936855,4,3.5,13.7572875778162,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1981,3.40061449908903,2,1.5,29.9825186180975,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1982,1.43415693888872,2,1.5,4.19610594343365,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1983,2.1896714581082,5,4,8.93227800505808,"gewogen","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1984,2.63330911382522,3,2,13.9197558302932,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1985,1.52734973792445,6,5,4.6059536478718,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1986,1.44349903428084,6,5,4.23549004400886,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1987,1.58912445091908,6,5,4.89945733448406,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1988,1.72746313237328,6,5,5.62636245156625,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1989,1.5484379301901,6,5,4.70411628240632,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1990,1.63655700360864,6,5,5.13745080243763,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1991,1.55088122300091,6,5,4.71562386837667,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1992,1.77039654400552,6,5,5.87318187473885,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1993,1.89439573790401,6,5,6.64852973607705,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1994,1.741203586377,6,5,5.70420479589999,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1995,1.59265354974241,6,5,4.91677854976104,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1996,1.8084739459779,6,5,6.10112967086175,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1997,2.00221070592424,6,5,7.40540919830983,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1998,1.17742270409542,6,5,3.24599751682074,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1999,1.1713808578739,6,5,3.22644482564444,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2000,1.05251191724621,6,5,2.86483832424475,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2001,0.774444124475436,6,5,2.16938588343788,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2002,0.791227569764978,6,5,2.20610290994797,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2003,1.1588302180311,6,5,3.18620393137316,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2004,0.684397225050377,6,5,1.98257642788602,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2005,1.02726240209939,6,5,2.79340812939204,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2006,1.13382890878546,6,5,3.10753220748625,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2007,1.35482153095739,6,5,3.8760691365529,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2008,1.34465612094207,6,5,3.83686689554036,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2009,0.625573242007527,6,5,1.86931722151287,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2010,0.848124881780712,6,5,2.33526384809666,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2011,0.792705858229456,5,4.5,2.20936657815838,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2012,0.890645325429788,5,4.5,2.43670160953645,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2013,0.76405084283276,6,5,2.14695560894976,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2014,1.08198310881428,6,5,2.95052496516888,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2015,1.85596051024835,6,5.5,6.39784049166547,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2016,1.88327699099343,6,5.5,6.57501586503127,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2017,0.568729790347701,5,4.5,1.76602240744319,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2018,0.377264246775818,6,5.5,1.45828960678899,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2019,2.03316567242166,6,5.5,7.6382282544874,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2020,1.12352197733757,7,6,3.07566758139857,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2021,0.778962352781886,6,5.5,2.17920984087282,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2022,1.86019605840933,6,5.5,6.42499632251126,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2023,0.672805695048739,4,3.5,1.9597280136137,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2024,0.444207822882139,6,5,1.5592545007162,"gewogen","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2025,2.166681912784,7,6,8.72927145020235,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1958,4.60517018598809,13,9,100,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1959,5.32021384986736,16,11,204.427594132774,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1960,5.19520712225578,21,14,180.405504922747,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1961,5.15743050949681,24,16.5,173.717516139697,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1962,5.19827307346495,25,17,180.95946817692,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1963,4.99463063133796,26,17.5,147.618409697724,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1964,5.15577689027207,27,18.5,173.430490895971,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1965,5.05662834623011,28,19,157.060070407404,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1966,5.13702654932065,29,20,170.208907340542,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1967,5.06275580413693,30,21,158.025403877425,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1968,5.02473717588346,30,21,152.130267354778,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1969,4.99019960958493,30,21,146.965756341661,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1970,5.02705900874564,32,22.5,152.483898786529,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1971,5.07754468221844,32,22.5,160.379788753948,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1972,5.08547152869523,32,22.5,161.656146781134,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1973,5.20002098646886,36,26,181.276046179329,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1974,5.31621945883636,35,25,203.612659052504,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1975,5.29415747092176,37,27,199.169748950871,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1976,5.23059375060788,37,27,186.90374479327,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1977,5.164429642648,38,28,174.937653135513,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1978,5.13015730642411,38,28,169.043707614641,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1979,5.40313773460802,34,24.5,222.10222183458,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1980,5.29452457759706,37,27,199.242878917657,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1981,5.30080667423435,35,25.5,200.498481717037,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1982,5.1984060798983,36,26,180.983538551084,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1983,5.31766587153376,38,28,203.907380080645,"gewogen","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1984,5.93351972650327,34,24.5,377.480807562754,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1985,5.16053722984918,37,27,174.258047087147,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1986,5.14283594230288,37,27,171.200595536541,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1987,5.03997397047849,37,27,154.465994297641,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1988,5.27928886661483,38,28,196.230279818998,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1989,5.1362309772254,37,27,170.073547734802,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1990,5.23005848816314,37,27,186.803729007637,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1991,5.12615779174283,37,27,168.368965045102,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1992,5.25378076695241,38,28,191.288118822806,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1993,5.26441738973366,37,27,193.333637806758,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1994,5.09749378058886,38,28,163.61134710384,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1995,5.03436858740923,38,28,153.602575386044,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1996,4.97023289444561,38,28,144.060434339306,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1997,5.14830566362794,37,27,172.139580737465,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1998,4.9810184256971,37,27,145.622611970126,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1999,5.0187572824977,37,27,151.223259184146,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2000,4.87933560578326,37,27,131.543238279748,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2001,4.9023835435261,37,27,134.61024699209,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2002,5.15902183396753,37,27,173.994177144454,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2003,4.91410401248978,38,28,136.197224105357,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2004,4.73205327189185,37,27.5,113.528427928665,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2005,4.66169589193213,38,28,105.815381529338,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2006,4.5322497967134,37,27.5,92.967483916804,"gewogen","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2007,4.6083530393949,38,28,100.3187924063,"gewogen","robuust","1984-2025"
