"maand","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","maandindex","soort_id","soort_naam","modelstatus","weergavetype"
"sep",11,8,508,0.0216535433070866,0.015748031496063,,,,,,,,53,"Wespendief","alleen_beschrijvend","beschrijvend"
"dec",1289,168,563,2.28952042628774,0.298401420959147,0.144713787447169,0.0448317240562859,0.344743689528117,0.0644728812025982,0.0229306519770714,0.145962218063651,92.2343332439592,36,"Wilde Eend","betrouwbaar","modelindex"
"feb",1630,211,556,2.93165467625899,0.379496402877698,0.221132739556984,0.0713917155977423,0.568405380947944,0.119867995894972,0.0440653276849949,0.246510836066818,140.940480870867,36,"Wilde Eend","betrouwbaar","modelindex"
"jan",1282,168,562,2.28113879003559,0.298932384341637,0.145663999705492,0.0458428239044028,0.37457894547727,0.0663733355328844,0.0232819364140634,0.145709811156137,92.8399575982985,36,"Wilde Eend","betrouwbaar","modelindex"
"mrt",1141,221,451,2.52993348115299,0.490022172949002,0.224381218773091,0.0690473966578463,0.569880508429943,0.260057569247891,0.120306438488605,0.47130352838797,143.010921565151,36,"Wilde Eend","betrouwbaar","modelindex"
"nov",1160,164,570,2.03508771929825,0.287719298245614,0.126958894879194,0.0415804183401817,0.338887897520434,0.0573781983783304,0.0198470307087689,0.133573161083396,80.9181296761191,36,"Wilde Eend","betrouwbaar","modelindex"
"okt",1052,144,547,1.92321755027422,0.263254113345521,0.128015433453147,0.040348101004341,0.330514826204082,0.0497272784190678,0.0175315233812872,0.111923705978494,81.5915218430589,36,"Wilde Eend","betrouwbaar","modelindex"
"sep",712,143,508,1.40157480314961,0.281496062992126,0.107419647458381,0.034678926761269,0.264190950264976,0.0591144166255066,0.0212244485801875,0.13048058900532,68.464655202546,36,"Wilde Eend","betrouwbaar","modelindex"
"dec",38,7,563,0.0674955595026643,0.0124333925399645,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"feb",44,9,556,0.079136690647482,0.0161870503597122,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"jan",25,11,562,0.0444839857651246,0.0195729537366548,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"mrt",3,2,451,0.00665188470066519,0.00443458980044346,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"nov",3,2,570,0.00526315789473684,0.00350877192982456,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,19,"Wilde Zwaan","alleen_beschrijvend","beschrijvend"
"dec",2130,452,563,3.78330373001776,0.802841918294849,2.98467960982202,2.47235958296371,3.56707624720972,0.831635839422628,0.770085350092869,0.878229880976404,106.291379779471,164,"Winterkoning","betrouwbaar","modelindex"
"feb",1366,402,556,2.4568345323741,0.723021582733813,2.08227355794061,1.70781185969059,2.49592053411878,0.750798664313545,0.668487919828773,0.814153618138593,74.1546023310067,164,"Winterkoning","betrouwbaar","modelindex"
"jan",1448,413,562,2.57651245551601,0.734875444839858,2.10768816482864,1.7407575740882,2.54156321060721,0.771558487310076,0.697740298905087,0.829690261694541,75.0596755669385,164,"Winterkoning","betrouwbaar","modelindex"
"mrt",1585,377,451,3.51441241685144,0.835920177383592,3.00206364201323,2.44915239756204,3.62722819128912,0.869975485198799,0.816515402119916,0.914462943881039,106.910465580726,164,"Winterkoning","betrouwbaar","modelindex"
"nov",2840,477,570,4.98245614035088,0.836842105263158,3.87123075022636,3.19754597613251,4.69575120919952,0.870396594332642,0.81828654821209,0.91041659625134,137.863526970258,164,"Winterkoning","betrouwbaar","modelindex"
"okt",2289,468,547,4.18464351005484,0.855575868372943,3.43332027007967,2.79940350597541,4.15307600013017,0.88895551689497,0.842668569211144,0.925021467682787,122.268516704664,164,"Winterkoning","betrouwbaar","modelindex"
"sep",1398,369,508,2.75196850393701,0.726377952755906,2.17486034500483,1.77418378564236,2.61939829254923,0.750866428177515,0.666434776014609,0.815988184623221,77.4518330669351,164,"Winterkoning","betrouwbaar","modelindex"
"dec",1028,75,563,1.8259325044405,0.133214920071048,0.0319698037707957,0.00531350565276682,0.108399304303643,0.0241479209212978,0.00789127486470523,0.0566541953785753,109.356000596571,35,"Wintertaling","indicatief","modelindex"
"feb",802,55,556,1.44244604316547,0.0989208633093525,0.036526292175658,0.0063098540644808,0.117482451498426,0.0151048030025586,0.00509832076023267,0.0372156238557119,124.941937635558,35,"Wintertaling","indicatief","modelindex"
"jan",644,59,562,1.14590747330961,0.104982206405694,0.0320945552155575,0.00597111829988713,0.103674425486896,0.0180131386635843,0.00587146597756355,0.044527267758458,109.782725739008,35,"Wintertaling","indicatief","modelindex"
"mrt",488,51,451,1.0820399113082,0.113082039911308,0.0375153739479435,0.00671871098664788,0.121286310509247,0.0203571666769553,0.00646528014330379,0.0512104251796703,128.325193524633,35,"Wintertaling","indicatief","modelindex"
"nov",616,65,570,1.08070175438596,0.114035087719298,0.0374013928789089,0.00658228111217523,0.117917598581958,0.0185538198330536,0.00566269296642338,0.045577888704359,127.935309559667,35,"Wintertaling","indicatief","modelindex"
"okt",456,44,547,0.83363802559415,0.0804387568555759,0.012631935996665,0.00227730544961285,0.0430068027910401,0.0104371566234359,0.0034384475530811,0.0238919921967523,43.2088357592308,35,"Wintertaling","indicatief","modelindex"
"sep",218,34,508,0.429133858267717,0.0669291338582677,0.0165029383210054,0.00271155631231288,0.0561571971808231,0.0093772822927049,0.00290724872265713,0.0237349947009804,56.4499971853321,35,"Wintertaling","indicatief","modelindex"
"dec",39,24,563,0.0692717584369449,0.0426287744227353,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"feb",23,16,556,0.0413669064748201,0.0287769784172662,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"jan",42,30,562,0.0747330960854092,0.0533807829181495,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"mrt",22,16,451,0.048780487804878,0.0354767184035477,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"nov",29,19,570,0.0508771929824561,0.0333333333333333,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"okt",27,16,547,0.0493601462522852,0.0292504570383912,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"sep",46,29,508,0.0905511811023622,0.0570866141732283,,,,,,,,100,"Witgat","alleen_beschrijvend","beschrijvend"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"feb",3,3,556,0.00539568345323741,0.00539568345323741,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"jan",1,1,562,0.00177935943060498,0.00177935943060498,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"mrt",1,1,451,0.00221729490022173,0.00221729490022173,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,637,"Witkopstaartmees","alleen_beschrijvend","beschrijvend"
"dec",2,2,563,0.00355239786856128,0.00355239786856128,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"feb",1,1,556,0.00179856115107914,0.00179856115107914,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"jan",2,2,562,0.00355871886120996,0.00355871886120996,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"mrt",110,38,451,0.24390243902439,0.0842572062084257,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"nov",3,3,570,0.00526315789473684,0.00526315789473684,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"okt",20,12,547,0.036563071297989,0.0219378427787934,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"sep",36,20,508,0.0708661417322835,0.0393700787401575,,,,,,,,162,"Witte Kwikstaart","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"jan",1,1,562,0.00177935943060498,0.00177935943060498,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"mrt",16,7,451,0.0354767184035477,0.0155210643015521,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"okt",9,8,547,0.0164533820840951,0.0146252285191956,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"sep",9,7,508,0.0177165354330709,0.0137795275590551,,,,,,,,161,"Witte Kwikstaart (spec)","alleen_beschrijvend","beschrijvend"
"dec",30,1,563,0.0532859680284192,0.00177619893428064,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"feb",3,3,556,0.00539568345323741,0.00539568345323741,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"mrt",5,4,451,0.0110864745011086,0.00886917960088692,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"okt",2,2,547,0.0036563071297989,0.0036563071297989,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"sep",4,4,508,0.0078740157480315,0.0078740157480315,,,,,,,,97,"Wulp","alleen_beschrijvend","beschrijvend"
"dec",404,108,563,0.717584369449378,0.191829484902309,0.314819725289961,0.226365592679335,0.427624131148326,0.15674398428531,0.11295310957677,0.212554333584191,14.2476566449123,177,"Zanglijster","indicatief","modelindex"
"feb",416,155,556,0.748201438848921,0.278776978417266,0.520995013032441,0.370467019473745,0.701543281176478,0.264166027335816,0.196444024640728,0.340120455275704,23.578440177346,177,"Zanglijster","indicatief","modelindex"
"jan",379,98,562,0.674377224199288,0.174377224199288,0.27077191016637,0.184831871375064,0.371019155879155,0.142452732954189,0.101247324267222,0.192408287652126,12.2542042166648,177,"Zanglijster","indicatief","modelindex"
"mrt",803,266,451,1.78048780487805,0.58980044345898,1.7293954787027,1.24425652624236,2.35095346964515,0.633389713292709,0.546692281500244,0.71407407833589,78.2664839730921,177,"Zanglijster","indicatief","modelindex"
"nov",734,197,570,1.28771929824561,0.345614035087719,0.771571555946358,0.566249594955055,1.03198937323487,0.340013763956478,0.26670548801312,0.418731043402363,34.9186716174771,177,"Zanglijster","indicatief","modelindex"
"okt",8599,365,547,15.7202925045704,0.6672760511883,10.8516372617176,7.9141822946408,14.7182409665526,0.721299479173269,0.649131703163279,0.787827136166957,491.107733474094,177,"Zanglijster","indicatief","modelindex"
"sep",957,160,508,1.88385826771654,0.31496062992126,1.00818121291373,0.736120989430475,1.34737622916999,0.298345452576835,0.225427859903879,0.376092226878616,45.6268098964135,177,"Zanglijster","indicatief","modelindex"
"dec",467,20,563,0.829484902309059,0.0355239786856128,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"feb",116,19,556,0.20863309352518,0.0341726618705036,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"jan",309,25,562,0.549822064056939,0.0444839857651246,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"mrt",58,12,451,0.12860310421286,0.0266075388026608,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"nov",137,19,570,0.240350877192982,0.0333333333333333,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"okt",92,19,547,0.16819012797075,0.0347349177330896,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"sep",81,17,508,0.159448818897638,0.0334645669291339,,,,,,,,108,"Zilvermeeuw","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"mrt",3,2,451,0.00665188470066519,0.00443458980044346,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"nov",2,1,570,0.00350877192982456,0.00175438596491228,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,39,"Zomertaling","alleen_beschrijvend","beschrijvend"
"dec",1851,377,563,3.28774422735346,0.669626998223801,2.54010527003474,1.88349016943596,3.39826462304253,0.762370731565571,0.674220382164755,0.836825003297768,87.410240223544,226,"Zwarte Kraai","betrouwbaar","modelindex"
"feb",1848,394,556,3.32374100719424,0.70863309352518,2.92851822005255,2.13967167452028,3.97250799034009,0.8191546152488,0.735099459626507,0.884671425315475,100.776327711141,226,"Zwarte Kraai","betrouwbaar","modelindex"
"jan",1737,368,562,3.09074733096085,0.654804270462633,2.49790783248685,1.86039681146016,3.3803424640511,0.745615153892467,0.648902682769628,0.824986502632292,85.958139715588,226,"Zwarte Kraai","betrouwbaar","modelindex"
"mrt",1265,288,451,2.80487804878049,0.638580931263858,2.45793827026808,1.81106060244761,3.25950147995832,0.757342952176125,0.674825072736061,0.830940633438642,84.5827049742062,226,"Zwarte Kraai","betrouwbaar","modelindex"
"nov",2317,402,570,4.06491228070175,0.705263157894737,3.33522235179721,2.4456431572852,4.48074920888467,0.801637600365287,0.722992907612954,0.872034015557325,114.771852335687,226,"Zwarte Kraai","betrouwbaar","modelindex"
"okt",2364,375,547,4.3217550274223,0.685557586837294,3.69917711277975,2.69675453066292,5.00601391064054,0.789131022702403,0.70620133101434,0.867244805607315,127.296283296594,226,"Zwarte Kraai","betrouwbaar","modelindex"
"sep",1869,315,508,3.67913385826772,0.62007874015748,2.88284015739425,2.10436018778127,3.90096983760964,0.725470696131302,0.629460134933575,0.811216892767801,99.2044517432398,226,"Zwarte Kraai","betrouwbaar","modelindex"
"dec",50,19,563,0.088809946714032,0.0337477797513321,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"feb",38,15,556,0.0683453237410072,0.026978417266187,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"jan",46,19,562,0.0818505338078292,0.0338078291814947,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"mrt",19,11,451,0.0421286031042129,0.024390243902439,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"nov",126,24,570,0.221052631578947,0.0421052631578947,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"okt",172,36,547,0.314442413162706,0.0658135283363803,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"sep",61,24,508,0.12007874015748,0.047244094488189,,,,,,,,212,"Zwarte Mees","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"sep",2,2,508,0.00393700787401575,0.00393700787401575,,,,,,,,290,"Zwarte Ooievaar","alleen_beschrijvend","beschrijvend"
"dec",1,1,563,0.00177619893428064,0.00177619893428064,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"feb",1,1,556,0.00179856115107914,0.00179856115107914,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"mrt",3,3,451,0.00665188470066519,0.00665188470066519,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"nov",4,3,570,0.00701754385964912,0.00526315789473684,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"okt",5,2,547,0.00914076782449726,0.0036563071297989,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"sep",4,4,508,0.0078740157480315,0.0078740157480315,,,,,,,,169,"Zwarte Roodstaart","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,426,"Zwarte ruiter","alleen_beschrijvend","beschrijvend"
"dec",4,4,563,0.00710479573712256,0.00710479573712256,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"jan",2,2,562,0.00355871886120996,0.00355871886120996,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,143,"Zwarte Specht","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,120,"Zwarte Stern","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,629,"Zwarte zee-eend","alleen_beschrijvend","beschrijvend"
"dec",10,7,563,0.0177619893428064,0.0124333925399645,0.0112044658680159,0.00497630113864283,0.0202377788364047,0.0081651402370563,0.00345673918886842,0.017059159567809,4.44265776759944,195,"Zwartkop","indicatief","modelindex"
"feb",3,3,556,0.00539568345323741,0.00539568345323741,0.0041976316107243,0.00104045507460182,0.0108333394834295,0.00396093831542622,0.000972854244784685,0.0106721616440703,1.66439354633935,195,"Zwartkop","indicatief","modelindex"
