"jaar","groep_100","soort_id","soort_naam","territoria","surveyed_km2","density_per_km2","periode","index_raw","bridge_factor","index_spliced","log_index_spliced"
1971,300,156,"Graspieper",4,5.615,0.712377560106857,"1958-1983",37.2929436719182,3.12928849812231,37.2929436719182,3.61880413105685
1971,400,156,"Graspieper",4,5.615,0.712377560106857,"1958-1983",37.2929436719182,3.12928849812231,37.2929436719182,3.61880413105685
1971,500,156,"Graspieper",4,5.615,0.712377560106857,"1958-1983",37.2929436719182,3.12928849812231,37.2929436719182,3.61880413105685
1972,300,156,"Graspieper",5,5.645,0.885739592559787,"1958-1983",46.3684408143978,3.12928849812231,46.3684408143978,3.83661907295984
1972,400,156,"Graspieper",5,5.645,0.885739592559787,"1958-1983",46.3684408143978,3.12928849812231,46.3684408143978,3.83661907295984
1972,500,156,"Graspieper",5,5.645,0.885739592559787,"1958-1983",46.3684408143978,3.12928849812231,46.3684408143978,3.83661907295984
1973,300,156,"Graspieper",7,5.715,1.22484689413823,"1958-1983",64.1206977701112,3.12928849812231,64.1206977701112,4.1607672099359
1973,400,156,"Graspieper",7,5.715,1.22484689413823,"1958-1983",64.1206977701112,3.12928849812231,64.1206977701112,4.1607672099359
1973,500,156,"Graspieper",7,5.715,1.22484689413823,"1958-1983",64.1206977701112,3.12928849812231,64.1206977701112,4.1607672099359
1974,300,156,"Graspieper",25,5.855,4.26985482493595,"1958-1983",223.526770621072,3.12928849812231,223.526770621072,5.40953118594588
1974,400,156,"Graspieper",25,5.855,4.26985482493595,"1958-1983",223.526770621072,3.12928849812231,223.526770621072,5.40953118594588
1974,500,156,"Graspieper",25,5.855,4.26985482493595,"1958-1983",223.526770621072,3.12928849812231,223.526770621072,5.40953118594588
1975,300,156,"Graspieper",27,5.505,4.90463215258856,"1958-1983",256.757344476892,3.12928849812231,256.757344476892,5.54813145395705
1975,400,156,"Graspieper",27,5.505,4.90463215258856,"1958-1983",256.757344476892,3.12928849812231,256.757344476892,5.54813145395705
1975,500,156,"Graspieper",27,5.505,4.90463215258856,"1958-1983",256.757344476892,3.12928849812231,256.757344476892,5.54813145395705
1976,300,156,"Graspieper",25,6.49,3.85208012326656,"1958-1983",201.656277655836,3.12928849812231,201.656277655836,5.30656465227957
1976,400,156,"Graspieper",25,6.49,3.85208012326656,"1958-1983",201.656277655836,3.12928849812231,201.656277655836,5.30656465227957
1976,500,156,"Graspieper",25,6.49,3.85208012326656,"1958-1983",201.656277655836,3.12928849812231,201.656277655836,5.30656465227957
1977,300,156,"Graspieper",21,6.175,3.40080971659919,"1958-1983",178.032285549564,3.12928849812231,178.032285549564,5.18196491333675
1977,400,156,"Graspieper",21,6.175,3.40080971659919,"1958-1983",178.032285549564,3.12928849812231,178.032285549564,5.18196491333675
1977,500,156,"Graspieper",21,6.175,3.40080971659919,"1958-1983",178.032285549564,3.12928849812231,178.032285549564,5.18196491333675
1978,300,156,"Graspieper",29,6.38,4.54545454545455,"1958-1983",237.954407633887,3.12928849812231,237.954407633887,5.47207909075714
1978,400,156,"Graspieper",29,6.38,4.54545454545455,"1958-1983",237.954407633887,3.12928849812231,237.954407633887,5.47207909075714
1978,500,156,"Graspieper",29,6.38,4.54545454545455,"1958-1983",237.954407633887,3.12928849812231,237.954407633887,5.47207909075714
1979,300,156,"Graspieper",25,6.37,3.92464678178964,"1958-1983",205.455140029259,3.12928849812231,205.455140029259,5.32522771341149
1979,400,156,"Graspieper",25,6.37,3.92464678178964,"1958-1983",205.455140029259,3.12928849812231,205.455140029259,5.32522771341149
1979,500,156,"Graspieper",25,6.37,3.92464678178964,"1958-1983",205.455140029259,3.12928849812231,205.455140029259,5.32522771341149
1980,300,156,"Graspieper",18,6.38,2.82131661442006,"1958-1983",147.695839221033,3.12928849812231,147.695839221033,4.99515501866683
1980,400,156,"Graspieper",18,6.38,2.82131661442006,"1958-1983",147.695839221033,3.12928849812231,147.695839221033,4.99515501866683
1980,500,156,"Graspieper",18,6.38,2.82131661442006,"1958-1983",147.695839221033,3.12928849812231,147.695839221033,4.99515501866683
1981,300,156,"Graspieper",22,6.38,3.44827586206897,"1958-1983",180.517136825707,3.12928849812231,180.517136825707,5.19582571412898
1981,400,156,"Graspieper",22,6.38,3.44827586206897,"1958-1983",180.517136825707,3.12928849812231,180.517136825707,5.19582571412898
1981,500,156,"Graspieper",22,6.38,3.44827586206897,"1958-1983",180.517136825707,3.12928849812231,180.517136825707,5.19582571412898
1982,300,156,"Graspieper",26,6.035,4.30820215410108,"1958-1983",225.534252140155,3.12928849812231,225.534252140155,5.41847204159935
1982,400,156,"Graspieper",26,6.035,4.30820215410108,"1958-1983",225.534252140155,3.12928849812231,225.534252140155,5.41847204159935
1982,500,156,"Graspieper",26,6.035,4.30820215410108,"1958-1983",225.534252140155,3.12928849812231,225.534252140155,5.41847204159935
1983,300,156,"Graspieper",18,6.38,2.82131661442006,"1958-1983",147.695839221033,3.12928849812231,147.695839221033,4.99515501866683
1983,400,156,"Graspieper",18,6.38,2.82131661442006,"1958-1983",147.695839221033,3.12928849812231,147.695839221033,4.99515501866683
1983,500,156,"Graspieper",18,6.38,2.82131661442006,"1958-1983",147.695839221033,3.12928849812231,147.695839221033,4.99515501866683
1984,300,156,"Graspieper",8,3.02300608,2.6463724479178,"1984-2025",84.5369891745387,3.12928849812231,264.540627889774,5.57799484211052
1984,400,156,"Graspieper",8,3.02300608,2.6463724479178,"1984-2025",84.5369891745387,3.12928849812231,264.540627889774,5.57799484211052
1984,500,156,"Graspieper",8,3.02300608,2.6463724479178,"1984-2025",84.5369891745387,3.12928849812231,264.540627889774,5.57799484211052
1985,300,156,"Graspieper",10,5.13012052,1.94927194419986,"1984-2025",62.2684767500171,3.12928849812231,194.856028089425,5.27226096838303
1985,400,156,"Graspieper",10,5.13012052,1.94927194419986,"1984-2025",62.2684767500171,3.12928849812231,194.856028089425,5.27226096838303
1985,500,156,"Graspieper",10,5.13012052,1.94927194419986,"1984-2025",62.2684767500171,3.12928849812231,194.856028089425,5.27226096838303
1986,300,156,"Graspieper",4,4.23796013,0.943850314136863,"1984-2025",30.1508065697075,3.12928849812231,94.3505722076961,4.54701733653063
1986,400,156,"Graspieper",4,4.23796013,0.943850314136863,"1984-2025",30.1508065697075,3.12928849812231,94.3505722076961,4.54701733653063
1986,500,156,"Graspieper",4,4.23796013,0.943850314136863,"1984-2025",30.1508065697075,3.12928849812231,94.3505722076961,4.54701733653063
1987,300,156,"Graspieper",4,5.02247314,0.79642038663048,"1984-2025",25.4412343417256,3.12928849812231,79.6129620035962,4.37717691883462
1987,400,156,"Graspieper",4,5.02247314,0.79642038663048,"1984-2025",25.4412343417256,3.12928849812231,79.6129620035962,4.37717691883462
1987,500,156,"Graspieper",4,5.02247314,0.79642038663048,"1984-2025",25.4412343417256,3.12928849812231,79.6129620035962,4.37717691883462
1988,300,156,"Graspieper",10,4.70180252,2.12684389815674,"1984-2025",67.9409203099423,3.12928849812231,212.606740477747,5.35944417038055
1988,400,156,"Graspieper",10,4.70180252,2.12684389815674,"1984-2025",67.9409203099423,3.12928849812231,212.606740477747,5.35944417038055
1988,500,156,"Graspieper",10,4.70180252,2.12684389815674,"1984-2025",67.9409203099423,3.12928849812231,212.606740477747,5.35944417038055
1989,300,156,"Graspieper",13,4.70180252,2.76489706760377,"1984-2025",88.323196402925,3.12928849812231,276.388762621071,5.62180843484804
1989,400,156,"Graspieper",13,4.70180252,2.76489706760377,"1984-2025",88.323196402925,3.12928849812231,276.388762621071,5.62180843484804
1989,500,156,"Graspieper",13,4.70180252,2.76489706760377,"1984-2025",88.323196402925,3.12928849812231,276.388762621071,5.62180843484804
1990,300,156,"Graspieper",11,4.85514176,2.2656393044227,"1984-2025",72.3746672552042,3.12928849812231,226.48121379714,5.42266200019029
1990,400,156,"Graspieper",11,4.85514176,2.2656393044227,"1984-2025",72.3746672552042,3.12928849812231,226.48121379714,5.42266200019029
1990,500,156,"Graspieper",11,4.85514176,2.2656393044227,"1984-2025",72.3746672552042,3.12928849812231,226.48121379714,5.42266200019029
1991,300,156,"Graspieper",16,5.55688703,2.87930992903413,"1984-2025",91.9780556559288,3.12928849812231,287.825871643752,5.66235568493611
1991,400,156,"Graspieper",16,5.55688703,2.87930992903413,"1984-2025",91.9780556559288,3.12928849812231,287.825871643752,5.66235568493611
1991,500,156,"Graspieper",16,5.55688703,2.87930992903413,"1984-2025",91.9780556559288,3.12928849812231,287.825871643752,5.66235568493611
1992,300,156,"Graspieper",18,6.1308353,2.9359783975929,"1984-2025",93.7883003616049,3.12928849812231,293.490649580011,5.68184578043021
1992,400,156,"Graspieper",18,6.1308353,2.9359783975929,"1984-2025",93.7883003616049,3.12928849812231,293.490649580011,5.68184578043021
1992,500,156,"Graspieper",18,6.1308353,2.9359783975929,"1984-2025",93.7883003616049,3.12928849812231,293.490649580011,5.68184578043021
1993,300,156,"Graspieper",17,6.1308353,2.77286848661552,"1984-2025",88.5778392304047,3.12928849812231,277.185613492232,5.62468736659026
1993,400,156,"Graspieper",17,6.1308353,2.77286848661552,"1984-2025",88.5778392304047,3.12928849812231,277.185613492232,5.62468736659026
1993,500,156,"Graspieper",17,6.1308353,2.77286848661552,"1984-2025",88.5778392304047,3.12928849812231,277.185613492232,5.62468736659026
1994,300,156,"Graspieper",15,6.1308353,2.44664866466075,"1984-2025",78.1569169680041,3.12928849812231,244.575541316676,5.49952422363625
1994,400,156,"Graspieper",15,6.1308353,2.44664866466075,"1984-2025",78.1569169680041,3.12928849812231,244.575541316676,5.49952422363625
1994,500,156,"Graspieper",15,6.1308353,2.44664866466075,"1984-2025",78.1569169680041,3.12928849812231,244.575541316676,5.49952422363625
1995,300,156,"Graspieper",20,6.09164596,3.28318489474395,"1984-2025",104.879631029774,3.12928849812231,328.198623068782,5.79361898324433
1995,400,156,"Graspieper",20,6.09164596,3.28318489474395,"1984-2025",104.879631029774,3.12928849812231,328.198623068782,5.79361898324433
1995,500,156,"Graspieper",20,6.09164596,3.28318489474395,"1984-2025",104.879631029774,3.12928849812231,328.198623068782,5.79361898324433
1996,300,156,"Graspieper",23,6.44975091,3.5660291879396,"1984-2025",113.914944623208,3.12928849812231,356.472725973644,5.87625773194493
1996,400,156,"Graspieper",23,6.44975091,3.5660291879396,"1984-2025",113.914944623208,3.12928849812231,356.472725973644,5.87625773194493
1996,500,156,"Graspieper",23,6.44975091,3.5660291879396,"1984-2025",113.914944623208,3.12928849812231,356.472725973644,5.87625773194493
1997,300,156,"Graspieper",22,6.09164596,3.61150338421834,"1984-2025",115.367594132751,3.12928849812231,361.018485375661,5.88892916304866
1997,400,156,"Graspieper",22,6.09164596,3.61150338421834,"1984-2025",115.367594132751,3.12928849812231,361.018485375661,5.88892916304866
1997,500,156,"Graspieper",22,6.09164596,3.61150338421834,"1984-2025",115.367594132751,3.12928849812231,361.018485375661,5.88892916304866
1998,300,156,"Graspieper",19,5.62796272,3.37599961927253,"1984-2025",107.844549051379,3.12928849812231,337.476706931667,5.82149649143207
1998,400,156,"Graspieper",19,5.62796272,3.37599961927253,"1984-2025",107.844549051379,3.12928849812231,337.476706931667,5.82149649143207
1998,500,156,"Graspieper",19,5.62796272,3.37599961927253,"1984-2025",107.844549051379,3.12928849812231,337.476706931667,5.82149649143207
1999,300,156,"Graspieper",22,6.09164596,3.61150338421834,"1984-2025",115.367594132751,3.12928849812231,361.018485375661,5.88892916304866
1999,400,156,"Graspieper",22,6.09164596,3.61150338421834,"1984-2025",115.367594132751,3.12928849812231,361.018485375661,5.88892916304866
1999,500,156,"Graspieper",22,6.09164596,3.61150338421834,"1984-2025",115.367594132751,3.12928849812231,361.018485375661,5.88892916304866
2000,300,156,"Graspieper",29,5.70172844,5.08617699091962,"1984-2025",162.475274241713,3.12928849812231,508.432006913862,6.23133149349781
2000,400,156,"Graspieper",29,5.70172844,5.08617699091962,"1984-2025",162.475274241713,3.12928849812231,508.432006913862,6.23133149349781
2000,500,156,"Graspieper",29,5.70172844,5.08617699091962,"1984-2025",162.475274241713,3.12928849812231,508.432006913862,6.23133149349781
2001,300,156,"Graspieper",22,6.44975091,3.41098444063788,"1984-2025",108.962120943938,3.12928849812231,340.973911800876,5.83180596937409
2001,400,156,"Graspieper",22,6.44975091,3.41098444063788,"1984-2025",108.962120943938,3.12928849812231,340.973911800876,5.83180596937409
2001,500,156,"Graspieper",22,6.44975091,3.41098444063788,"1984-2025",108.962120943938,3.12928849812231,340.973911800876,5.83180596937409
2002,300,156,"Graspieper",27,6.09164596,4.43229960790433,"1984-2025",141.587501890194,3.12928849812231,443.068141142856,6.09372357569467
2002,400,156,"Graspieper",27,6.09164596,4.43229960790433,"1984-2025",141.587501890194,3.12928849812231,443.068141142856,6.09372357569467
2002,500,156,"Graspieper",27,6.09164596,4.43229960790433,"1984-2025",141.587501890194,3.12928849812231,443.068141142856,6.09372357569467
2003,300,156,"Graspieper",38,6.2141484,6.11507765086524,"1984-2025",195.342969799811,3.12928849812231,611.284508583601,6.41556249495601
2003,400,156,"Graspieper",38,6.2141484,6.11507765086524,"1984-2025",195.342969799811,3.12928849812231,611.284508583601,6.41556249495601
2003,500,156,"Graspieper",38,6.2141484,6.11507765086524,"1984-2025",195.342969799811,3.12928849812231,611.284508583601,6.41556249495601
2004,300,156,"Graspieper",32,6.2141484,5.14953907441283,"1984-2025",164.499342989314,3.12928849812231,514.765901965138,6.24371223802935
2004,400,156,"Graspieper",32,6.2141484,5.14953907441283,"1984-2025",164.499342989314,3.12928849812231,514.765901965138,6.24371223802935
2004,500,156,"Graspieper",32,6.2141484,5.14953907441283,"1984-2025",164.499342989314,3.12928849812231,514.765901965138,6.24371223802935
2005,300,156,"Graspieper",38,6.2141484,6.11507765086524,"1984-2025",195.342969799811,3.12928849812231,611.284508583601,6.41556249495601
2005,400,156,"Graspieper",38,6.2141484,6.11507765086524,"1984-2025",195.342969799811,3.12928849812231,611.284508583601,6.41556249495601
2005,500,156,"Graspieper",38,6.2141484,6.11507765086524,"1984-2025",195.342969799811,3.12928849812231,611.284508583601,6.41556249495601
2006,300,156,"Graspieper",13,5.65793112,2.2976596434776,"1984-2025",73.397540304755,3.12928849812231,229.682078666138,5.4366960860424
2006,400,156,"Graspieper",13,5.65793112,2.2976596434776,"1984-2025",73.397540304755,3.12928849812231,229.682078666138,5.4366960860424
2006,500,156,"Graspieper",13,5.65793112,2.2976596434776,"1984-2025",73.397540304755,3.12928849812231,229.682078666138,5.4366960860424
2007,300,156,"Graspieper",28,6.1308353,4.56707750736674,"1984-2025",145.892911673608,3.12928849812231,456.541010457794,6.12367853270925
2007,400,156,"Graspieper",28,6.1308353,4.56707750736674,"1984-2025",145.892911673608,3.12928849812231,456.541010457794,6.12367853270925
2007,500,156,"Graspieper",28,6.1308353,4.56707750736674,"1984-2025",145.892911673608,3.12928849812231,456.541010457794,6.12367853270925
2008,300,156,"Graspieper",25,6.02064405,4.15237967771903,"1984-2025",132.645605549628,3.12928849812231,415.086367772919,6.02848661369322
2008,400,156,"Graspieper",25,6.02064405,4.15237967771903,"1984-2025",132.645605549628,3.12928849812231,415.086367772919,6.02848661369322
2008,500,156,"Graspieper",25,6.02064405,4.15237967771903,"1984-2025",132.645605549628,3.12928849812231,415.086367772919,6.02848661369322
2009,300,156,"Graspieper",18,5.98606767,3.00698237846683,"1984-2025",96.056485539852,3.12928849812231,300.588455369911,5.70574207129165
2009,400,156,"Graspieper",18,5.98606767,3.00698237846683,"1984-2025",96.056485539852,3.12928849812231,300.588455369911,5.70574207129165
2009,500,156,"Graspieper",18,5.98606767,3.00698237846683,"1984-2025",96.056485539852,3.12928849812231,300.588455369911,5.70574207129165
2010,300,156,"Graspieper",13,6.44975091,2.01558171492238,"1984-2025",64.3867078305087,3.12928849812231,201.484584245972,5.30571287347732
2010,400,156,"Graspieper",13,6.44975091,2.01558171492238,"1984-2025",64.3867078305087,3.12928849812231,201.484584245972,5.30571287347732
2010,500,156,"Graspieper",13,6.44975091,2.01558171492238,"1984-2025",64.3867078305087,3.12928849812231,201.484584245972,5.30571287347732
2011,300,156,"Graspieper",12,6.44975091,1.86053696762066,"1984-2025",59.4338841512388,3.12928849812231,185.985770073205,5.22567016580378
2011,400,156,"Graspieper",12,6.44975091,1.86053696762066,"1984-2025",59.4338841512388,3.12928849812231,185.985770073205,5.22567016580378
2011,500,156,"Graspieper",12,6.44975091,1.86053696762066,"1984-2025",59.4338841512388,3.12928849812231,185.985770073205,5.22567016580378
2012,300,156,"Graspieper",8,6.44975091,1.24035797841377,"1984-2025",39.6225894341592,3.12928849812231,123.990513382137,4.82020505769561
2012,400,156,"Graspieper",8,6.44975091,1.24035797841377,"1984-2025",39.6225894341592,3.12928849812231,123.990513382137,4.82020505769561
2012,500,156,"Graspieper",8,6.44975091,1.24035797841377,"1984-2025",39.6225894341592,3.12928849812231,123.990513382137,4.82020505769561
2013,300,156,"Graspieper",8,6.44975091,1.24035797841377,"1984-2025",39.6225894341592,3.12928849812231,123.990513382137,4.82020505769561
2013,400,156,"Graspieper",8,6.44975091,1.24035797841377,"1984-2025",39.6225894341592,3.12928849812231,123.990513382137,4.82020505769561
2013,500,156,"Graspieper",8,6.44975091,1.24035797841377,"1984-2025",39.6225894341592,3.12928849812231,123.990513382137,4.82020505769561
2014,300,156,"Graspieper",12,6.44975091,1.86053696762066,"1984-2025",59.4338841512388,3.12928849812231,185.985770073205,5.22567016580378
2014,400,156,"Graspieper",12,6.44975091,1.86053696762066,"1984-2025",59.4338841512388,3.12928849812231,185.985770073205,5.22567016580378
2014,500,156,"Graspieper",12,6.44975091,1.86053696762066,"1984-2025",59.4338841512388,3.12928849812231,185.985770073205,5.22567016580378
2015,300,156,"Graspieper",15,6.57225335,2.28232224188375,"1984-2025",72.9075950011283,3.12928849812231,228.14889846279,5.4299984792346
