EURING,VARIABELE,WAARDE,VARNR
15150,Voedsel-pl2,8,9
15150,Voedselrijk-opt,x,27
15150,Zout-opt,x,30
15150,Zuur-opt,x,24
15190,AORO_LIJST,-,36
15190,APBL_LIJST,-,37
15190,AQNBP,-,38
15190,ARBMP,-,39
15190,ASPTT,-,40
15190,ATOE_GROEP,IX,41
15190,AUPMI73_77,      -,42
15190,AVPMA73_77,      -,43
15190,AWPMI79_85,     -,44
15190,AXPMA79_85,     -,45
15190,AYTRST_BR,-,46
15190,AZTRST_NBR,-,47
15190,BAWINT_GEB,-,48
15190,BBBROEDGEB,134,49
15190,BCBRV_NED,-,50
15190,BDPRESENT,-,51
15190,BEBROEDBIO,c1c3b3,52
15190,BFBRTYBEG,5,53
15190,BGBRTYEND,7,54
15190,BHBRDUUR,15,55
15190,BIEI_MIN, 3,56
15190,BJEI_NORM, 5,57
15190,BKEI_MAX, 7,58
15190,BLLEG_MIN,1,59
15190,BMLEG_NORM,1,60
15190,BNLEG_MAX,1,61
15190,BONESTH,4,62
15190,BPHOLBROED,-,63
15190,BQKOLBROED,-,64
15190,BRNESTPER, 14,65
15190,BSNESTVLIE,-,66
15190,BTGESLRIJP,1,67
15190,BULEEF_MAX,-,68
15190,BVOVERLEV,-,69
15190,BWONVKLEED,3,70
15190,BXGEW_MAN,   46,71
15190,BYGEW_VR,  47,72
15190,BZLENG_MAN,120,73
15190,CALENG_VR,121,74
15200,AORO_LIJST,*,36
15200,APBL_LIJST,-,37
15200,AQNBP,tz,38
15200,ARBMP,-,39
15200,ASPTT,-,40
15200,ATOE_GROEP,IX,41
15200,AUPMI73_77,     25,42
15200,AVPMA73_77,     25,43
15200,AWPMI79_85,    12,44
15200,AXPMA79_85,    28,45
15200,AYTRST_BR,S,46
15200,AZTRST_NBR,WDo,47
15200,BAWINT_GEB,  2,48
15200,BBBROEDGEB,1234,49
15200,BCBRV_NED,*,50
15200,BDPRESENT,82,51
15200,BEBROEDBIO,a1b3,52
15200,BFBRTYBEG,4,53
15200,BGBRTYEND,6,54
15200,BHBRDUUR,15,55
15200,BIEI_MIN, 5,56
15200,BJEI_NORM, 6,57
15200,BKEI_MAX, 9,58
15200,BLLEG_MIN,1,59
15200,BMLEG_NORM,1,60
15200,BNLEG_MAX,1,61
15200,Bodem1,3,19
15200,BONESTH,4,62
15200,BPHOLBROED,-,63
15200,BQKOLBROED,-,64
15200,BRNESTPER, 19,65
15200,Broed-eco1,8,2
15200,Broed-eco2,7,3
15200,Broedvogel,1,1
15200,BSNESTVLIE,-,66
15200,BTGESLRIJP,1,67
15200,BULEEF_MAX,-,68
15200,BVOVERLEV,-,69
15200,BWONVKLEED,0,70
15200,BXGEW_MAN,   71,71
15200,BYGEW_VR,  69,72
15200,BZLENG_MAN,113,73
15200,CALENG_VR,112,74
15200,Nest-pl1,7,4
15200,Nest-pl2,5,5
15200,Openh-max,4,12
15200,Openh-min,2,11
15200,Openh-opt.,3,10
15200,Randvogel,x,13
15200,Ter-gem,4,16
15200,Ter-max,5,18
15200,Ter-min,3,17
15200,Vocht-opt,x,21
15200,Voedsel-eco1,4,6
15200,Voedsel-eco2,10,7
15200,Voedsel-eco2,7,7
15200,Voedsel-eco2,8,7
15200,Voedsel-pl1,3,8
15200,Voedsel-pl2,8,9
15200,Voedselrijk-opt,x,27
15200,Zout-opt,x,30
15200,Zuur-opt,x,24
15230,AORO_LIJST,*,36
15230,APBL_LIJST,-,37
15230,AQNBP,-,38
15230,ARBMP,-,39
15230,ASPTT,-,40
15230,ATOE_GROEP,IX,41
15230,AUPMI73_77,      -,42
15230,AVPMA73_77,      -,43
15230,AWPMI79_85,     -,44
15230,AXPMA79_85,     -,45
15230,AYTRST_BR,-,46
15230,AZTRST_NBR,Do,47
15230,BAWINT_GEB,  3,48
15230,BBBROEDGEB,134,49
15230,BCBRV_NED,v,50
15230,BDPRESENT,8,51
15230,BEBROEDBIO,b3,52
15230,BFBRTYBEG,4,53
15230,BGBRTYEND,6,54
15230,BHBRDUUR,16,55
15230,BIEI_MIN, 5,56
15230,BJEI_NORM, 6,57
15230,BKEI_MAX, 7,58
15230,BLLEG_MIN,1,59
15230,BMLEG_NORM,1,60
15230,BNLEG_MAX,2,61
15230,BONESTH,4,62
15230,BPHOLBROED,-,63
15230,BQKOLBROED,-,64
15230,BRNESTPER, 19,65
15230,Broed-eco1,8,2
15230,Broed-eco2,7,3
15230,Broedvogel,3,1
15230,BSNESTVLIE,-,66
15230,BTGESLRIJP,1,67
15230,BULEEF_MAX,-,68
15230,BVOVERLEV,-,69
15230,BWONVKLEED,6,70
15230,BXGEW_MAN,   35,71
15230,BYGEW_VR,  37,72
15230,BZLENG_MAN,100,73
15230,CALENG_VR,100,74
15230,Nest-pl1,5b,4
15230,Nest-pl2,7,5
15230,Openh-max,1,12
15230,Openh-min,1,11
15230,Openh-opt.,2,10
15230,Randvogel,x,13
15230,Ter-gem,3,16
15230,Ter-max,3?,18
15230,Ter-min,2?,17
15230,Vocht-opt,4?,21
15230,Voedsel-eco1,7,6
15230,Voedsel-eco2,10,7
15230,Voedsel-eco2,8,7
15230,Voedsel-pl1,3,8
15230,Voedsel-pl2,8,9
15230,Voedselrijk-opt,x,27
15230,Zout-opt,x,30
15230,Zuur-opt,3?,24
15390,AORO_LIJST,-,36
15390,APBL_LIJST,-,37
15390,AQNBP,-,38
15390,ARBMP,*,39
15390,ASPTT,*,40
15390,ATOE_GROEP,X,41
15390,AUPMI73_77,  40000,42
15390,AVPMA73_77,  40000,43
15390,AWPMI79_85, 30000,44
15390,AXPMA79_85, 60000,45
15390,AYTRST_BR,S,46
15390,AZTRST_NBR,WDo,47
15390,BAWINT_GEB,  1,48
15390,BBBROEDGEB,1234,49
15390,BCBRV_NED,*,50
15390,BDPRESENT,1210,51
15390,BEBROEDBIO,b1b2b3e,52
15390,BFBRTYBEG,4,53
15390,BGBRTYEND,5,54
15390,BHBRDUUR,16,55
15390,BIEI_MIN, 3,56
15390,BJEI_NORM, 6,57
15390,BKEI_MAX,10,58
15390,BLLEG_MIN,1,59
15390,BMLEG_NORM,1,60
15390,BNLEG_MAX,1,61
15390,BONESTH,4,62
15390,BPHOLBROED,-,63
15390,BQKOLBROED,-,64
15390,BRNESTPER, 20,65
15390,Broed-eco1,8,2
15390,Broed-eco2,7,3
15390,Broedvogel,1,1
15390,BSNESTVLIE,-,66
15390,BTGESLRIJP,1,67
15390,BULEEF_MAX,18,68
15390,BVOVERLEV,-,69
15390,BWONVKLEED,0,70
15390,BXGEW_MAN,  172,71
15390,BYGEW_VR, 164,72
15390,BZLENG_MAN,187,73
15390,CALENG_VR,182,74
15390,Nest-pl1,7,4
15390,Nest-pl2,5b,5
15390,Openh-max,3,12
15390,Openh-min,1,11
15390,Openh-opt.,1,10
15390,Ter-gem,3,16
15390,Ter-max,3,18
15390,Ter-min,2?,17
15390,Vocht-opt,x,21
15390,Voedsel-eco1,8,6
15390,Voedsel-eco2,7,7
15390,Voedsel-pl1,x,8
15390,Voedselrijk-opt,x,27
15390,Zout-opt,x,30
15390,Zuur-opt,x,24
15490,AORO_LIJST,-,36
15490,APBL_LIJST,-,37
15490,AQNBP,-,38
15490,ARBMP,*,39
15490,ASPTT,*,40
15490,ATOE_GROEP,X,41
15490,AUPMI73_77,  50000,42
15490,AVPMA73_77, 100000,43
15490,AWPMI79_85, 60000,44
15490,AXPMA79_85,120000,45
15490,AYTRST_BR,S,46
15490,AZTRST_NBR,-,47
15490,BAWINT_GEB,  1,48
15490,BBBROEDGEB,1234,49
15490,BCBRV_NED,*,50
15490,BDPRESENT,1506,51
15490,BEBROEDBIO,b1b2b4e,52
15490,BFBRTYBEG,4,53
15490,BGBRTYEND,-,54
15490,BHBRDUUR,17,55
15490,BIEI_MIN, 5,56
15490,BJEI_NORM, 7,57
15490,BKEI_MAX,10,58
15490,BLLEG_MIN,1,59
15490,BMLEG_NORM,1,60
15490,BNLEG_MAX,1,61
15490,BONESTH,4,62
15490,BPHOLBROED,-,63
15490,BQKOLBROED,-,64
15490,BRNESTPER, 24,65
15490,Broed-eco1,9,2
15490,Broed-eco2,7,3
15490,Broed-eco2,8,3
15490,Broedvogel,1,1
15490,BSNESTVLIE,-,66
15490,BTGESLRIJP,1,67
15490,BULEEF_MAX,15,68
15490,BVOVERLEV,-,69
15490,BWONVKLEED,0,70
15490,BXGEW_MAN,  233,71
15490,BYGEW_VR, 204,72
15490,BZLENG_MAN,195,73
15490,CALENG_VR,185,74
15490,Nest-pl1,7,4
15490,Nest-pl2,5,5
15490,Openh-max,4?,12
15490,Openh-min,2,11
15490,Openh-opt.,2,10
15490,Pendelaar,o,14
15490,Randvogel,x,13
15490,Ter-gem,3,16
15490,Ter-max,3,18
15490,Ter-min,2,17
15490,Vocht-opt,x,21
15490,Voedsel-eco1,9,6
15490,Voedsel-eco2,x,7
15490,Voedsel-pl1,x,8
15490,Voedselrijk-max,x,29
15490,Voedselrijk-min,x,28
15490,Voedselrijk-opt,3,27
15490,Zout-opt,x,30
15490,Zuur-opt,x,24
15570,AORO_LIJST,-,36
15570,APBL_LIJST,-,37
15570,AQNBP,-,38
15570,ARBMP,-,39
15570,ASPTT,-,40
15570,ATOE_GROEP,X,41
15570,AUPMI73_77,      -,42
15570,AVPMA73_77,      -,43
15570,AWPMI79_85,     -,44
15570,AXPMA79_85,     -,45
15570,AYTRST_BR,Z,46
15570,AZTRST_NBR,Do,47
15570,BAWINT_GEB,  1,48
15570,BBBROEDGEB,1234,49
15570,BCBRV_NED,i,50
15570,BDPRESENT,1,51
15570,BEBROEDBIO,b1b2,52
15570,BFBRTYBEG,3,53
15570,BGBRTYEND,5,54
15570,BHBRDUUR,18,55
15570,BIEI_MIN, 2,56
15570,BJEI_NORM, 3,57
15570,BKEI_MAX, 5,58
15570,BLLEG_MIN,1,59
15570,BMLEG_NORM,1,60
15570,BNLEG_MAX,1,61
15570,BONESTH,4,62
15570,BPHOLBROED,-,63
15570,BQKOLBROED,-,64
15570,BRNESTPER, 24,65
15570,BSNESTVLIE,-,66
15570,BTGESLRIJP,1,67
15570,BULEEF_MAX,8,68
15570,BVOVERLEV,-,69
15570,BWONVKLEED,0,70
15570,BXGEW_MAN,  180,71
15570,BYGEW_VR, 168,72
15570,BZLENG_MAN,185,73
15570,CALENG_VR,183,74
15600,AORO_LIJST,-,36
15600,APBL_LIJST,-,37
15600,AQNBP,-,38
15600,ARBMP,*,39
15600,ASPTT,*,40
15600,ATOE_GROEP,X,41
15600,AUPMI73_77,  50000,42
15600,AVPMA73_77, 100000,43
15600,AWPMI79_85, 60000,44
15600,AXPMA79_85,120000,45
15600,AYTRST_BR,S,46
15600,AZTRST_NBR,WDo,47
15600,BAWINT_GEB, 12,48
15600,BBBROEDGEB,1234,49
15600,BCBRV_NED,*,50
15600,BDPRESENT,1446,51
15600,BEBROEDBIO,a1b2b3b4e,52
15600,BFBRTYBEG,4,53
15600,BGBRTYEND,-,54
15600,BHBRDUUR,17,55
15600,BIEI_MIN, 2,56
15600,BJEI_NORM, 5,57
15600,BKEI_MAX, 9,58
15600,BLLEG_MIN,1,59
15600,BMLEG_NORM,1,60
15600,BNLEG_MAX,1,61
15600,BONESTH,4,62
15600,BPHOLBROED,*,63
15600,BQKOLBROED,*,64
15600,BRNESTPER, 32,65
15600,Broed-eco1,8,2
15600,Broed-eco2,4,3
15600,Broed-eco2,9,3
15600,Broedvogel,1,1
15600,BSNESTVLIE,-,66
15600,BTGESLRIJP,1,67
15600,BULEEF_MAX,14,68
15600,BVOVERLEV,-,69
15600,BWONVKLEED,3,70
15600,BXGEW_MAN,  233,71
15600,BYGEW_VR, 225,72
15600,BZLENG_MAN,235,73
15600,CALENG_VR,223,74
15600,Kolonievogel,o,15
15600,Nest-pl1,6,4
15600,Nest-pl2,10,5
15600,Nest-pl2,11,5
15600,Openh-max,4?,12
15600,Openh-min,2,11
15600,Openh-opt.,3?,10
15600,Pendelaar,x,14
15600,Ter-gem,3,16
15600,Ter-max,5?,18
15600,Ter-min,3,17
15600,Vocht-opt,x,21
15600,Voedsel-eco1,5,6
15600,Voedsel-eco2,10,7
15600,Voedsel-eco2,6,7
15600,Voedsel-pl1,3,8
15600,Voedselrijk-max,3,29
15600,Voedselrijk-min,1,28
15600,Voedselrijk-opt,3,27
15600,Zout-opt,x,30
15600,Zuur-opt,x?,24
15630,AORO_LIJST,-,36
15630,APBL_LIJST,-,37
15630,AQNBP,-,38
15630,ARBMP,-,39
15630,ASPTT,*,40
15630,ATOE_GROEP,X,41
15630,AUPMI73_77,  12000,42
15630,AVPMA73_77,  12000,43
15630,AWPMI79_85, 20000,44
15630,AXPMA79_85, 30000,45
15630,AYTRST_BR,SDe,46
15630,AZTRST_NBR,WDo,47
15630,BAWINT_GEB,  1,48
15630,BBBROEDGEB,1234,49
15630,BCBRV_NED,*,50
15630,BDPRESENT,411,51
15630,BEBROEDBIO,b2e,52
15630,BFBRTYBEG,4,53
15630,BGBRTYEND,5,54
15630,BHBRDUUR,18,55
15630,BIEI_MIN, 3,56
15630,BJEI_NORM, 4,57
15630,BKEI_MAX, 9,58
15630,BLLEG_MIN,1,59
15630,BMLEG_NORM,1,60
15630,BNLEG_MAX,1,61
15630,BONESTH,4,62
15630,BPHOLBROED,-,63
15630,BQKOLBROED,*,64
15630,BRNESTPER, 29,65
15630,Broed-eco1,8,2
15630,Broedvogel,1,1
15630,BSNESTVLIE,-,66
15630,BTGESLRIJP,1,67
15630,BULEEF_MAX,20,68
15630,BVOVERLEV,-,69
15630,BWONVKLEED,7,70
15630,BXGEW_MAN,  523,71
15630,BYGEW_VR, 473,72
15630,BZLENG_MAN,325,73
15630,CALENG_VR,307,74
15630,Kolonievogel,x,15
15630,Nest-pl1,7,4
15630,Openh-max,5,12
15630,Openh-min,3?,11
15630,Openh-opt.,4,10
15630,Pendelaar,x,14
15630,Randvogel,x,13
15630,Ter-gem,5?,16
15630,Ter-max,6,18
15630,Ter-min,4?,17
15630,Vocht-max,4,23
15630,Vocht-min,2,22
15630,Vocht-opt,3,21
15630,Voedsel-eco1,5,6
15630,Voedsel-eco2,6,7
15630,Voedsel-pl1,3,8
15630,Voedselrijk-max,3,29
15630,Voedselrijk-min,2,28
15630,Voedselrijk-opt,3,27
15630,Zout-opt,?,30
15630,Zuur-max,3,26
15630,Zuur-min,2,25
15630,Zuur-opt,3,24
15671,AORO_LIJST,-,36
15671,APBL_LIJST,-,37
15671,AQNBP,-,38
15671,ARBMP,*,39
15671,ASPTT,*,40
15671,ATOE_GROEP,X,41
15671,AUPMI73_77,  30000,42
15671,AVPMA73_77,  40000,43
15671,AWPMI79_85, 50000,44
15671,AXPMA79_85, 80000,45
15671,AYTRST_BR,S,46
15671,AZTRST_NBR,-,47
15671,BAWINT_GEB,  1,48
15671,BBBROEDGEB,1234,49
15671,BCBRV_NED,*,50
15671,BDPRESENT,1504,51
15671,BEBROEDBIO,b1b2b4e,52
15671,BFBRTYBEG,4,53
15671,BGBRTYEND,6,54
15671,BHBRDUUR,19,55
15671,BIEI_MIN, 4,56
15671,BJEI_NORM, 5,57
15671,BKEI_MAX, 7,58
15671,BLLEG_MIN,1,59
15671,BMLEG_NORM,1,60
15671,BNLEG_MAX,1,61
15671,BONESTH,4,62
15671,BPHOLBROED,-,63
15671,BQKOLBROED,-,64
15671,BRNESTPER, 30,65
15671,Broed-eco1,8,2
15671,Broed-eco2,7,3
15671,Broed-eco2,9,3
15671,Broedvogel,1,1
15671,BSNESTVLIE,-,66
15671,BTGESLRIJP,1,67
15671,BULEEF_MAX,15,68
15671,BVOVERLEV,-,69
15671,BWONVKLEED,0,70
15671,BXGEW_MAN,  559,71
15671,BYGEW_VR, 481,72
15671,BZLENG_MAN,331,73
15671,CALENG_VR,317,74
15671,Nest-pl1,7,4
15671,Nest-pl2,5b,5
15671,Openh-max,5?,12
15671,Openh-min,1,11
15671,Openh-opt.,2,10
15671,Pendelaar,o,14
15671,Ter-gem,3,16
15671,Ter-max,4,18
15671,Ter-min,2,17
15671,Vocht-opt,x,21
15671,Voedsel-eco1,10,6
15671,Voedsel-eco2,x,7
15671,Voedsel-pl1,3,8
15671,Voedsel-pl2,x,9
15671,Voedselrijk-max,x,29
15671,Voedselrijk-min,x,28
15671,Voedselrijk-opt,3,27
15671,Zout-opt,x,30
15671,Zuur-opt,x,24
15673,AORO_LIJST,-,36
15673,APBL_LIJST,-,37
15673,AQNBP,-,38
15673,ARBMP,-,39
15673,ASPTT,-,40
15673,ATOE_GROEP,X,41
15673,AUPMI73_77,      0,42
15673,AVPMA73_77,      1,43
15673,AWPMI79_85,     1,44
15673,AXPMA79_85,     5,45
15673,AYTRST_BR,S,46
15673,AZTRST_NBR,WDo,47
15673,BAWINT_GEB,  1,48
15673,BBBROEDGEB,1234,49
15673,BCBRV_NED,i,50
15673,BDPRESENT,13,51
15673,BEBROEDBIO,b1b2b4,52
15673,BFBRTYBEG,5,53
15673,BGBRTYEND,-,54
15673,BHBRDUUR,19,55
15673,BIEI_MIN, 4,56
15673,BJEI_NORM, 5,57
15673,BKEI_MAX, 7,58
15673,BLLEG_MIN,1,59
15673,BMLEG_NORM,1,60
15673,BNLEG_MAX,1,61
15673,BONESTH,4,62
15673,BPHOLBROED,-,63
15673,BQKOLBROED,-,64
15673,BRNESTPER, 30,65
15673,Broed-eco1,8,2
15673,Broed-eco2,7,3
15673,Broed-eco2,9,3
15673,Broedvogel,2,1
15673,BSNESTVLIE,-,66
15673,BTGESLRIJP,1,67
15673,BULEEF_MAX,15,68
15673,BVOVERLEV,-,69
15673,BWONVKLEED,0,70
15673,BZLENG_MAN,331,73
15673,CALENG_VR,317,74
15673,Nest-pl1,7,4
15673,Nest-pl2,5b,5
15673,Openh-max,5?,12
15673,Openh-min,1,11
15673,Openh-opt.,2,10
15673,Pendelaar,o,14
15673,Ter-gem,3,16
15673,Ter-max,4,18
15673,Ter-min,2,17
15673,Vocht-opt,x,21
15673,Voedsel-eco1,10,6
15673,Voedsel-eco2,x,7
15673,Voedsel-pl1,3,8
15673,Voedsel-pl2,x,9
15673,Voedselrijk-max,x,29
15673,Voedselrijk-min,x,28
15673,Voedselrijk-opt,3,27
15673,Zout-opt,x,30
15673,Zuur-opt,x,24
15720,AORO_LIJST,*,36
15720,APBL_LIJST,-,37
15720,AQNBP,-,38
15720,ARBMP,-,39
15720,ASPTT,-,40
15720,ATOE_GROEP,X,41
15720,AUPMI73_77,      4,42
15720,AVPMA73_77,     10,43
15720,AWPMI79_85,     4,44
15720,AXPMA79_85,     9,45
15720,AYTRST_BR,S,46
15720,AZTRST_NBR,-,47
15720,BAWINT_GEB,  1,48
15720,BBBROEDGEB,1234,49
15720,BCBRV_NED,*,50
15720,BDPRESENT,31,51
15720,BEBROEDBIO,b1b2,52
15720,BFBRTYBEG,2,53
15720,BGBRTYEND,-,54
15720,BHBRDUUR,20,55
15720,BIEI_MIN, 3,56
15720,BJEI_NORM, 5,57
15720,BKEI_MAX, 7,58
15720,BLLEG_MIN,1,59
15720,BMLEG_NORM,1,60
15720,BNLEG_MAX,1,61
15720,BONESTH,4,62
15720,BPHOLBROED,-,63
15720,BQKOLBROED,-,64
15720,BRNESTPER, 37,65
15720,Broed-eco1,8,2
15720,Broedvogel,1,1
15720,BSNESTVLIE,-,66
15720,BTGESLRIJP,2,67
15720,BULEEF_MAX,16,68
15720,BVOVERLEV,-,69
15720,BWONVKLEED,0,70
15720,BXGEW_MAN, 1275,71
15720,BYGEW_VR,1275,72
15720,BZLENG_MAN,442,73
15720,CALENG_VR,435,74
15720,Nest-pl1,7,4
15720,Openh-max,5,12
15720,Openh-min,1,11
15720,Openh-opt.,2,10
15720,Pendelaar,o,14
15720,Ter-gem,5,16
15720,Ter-max,6?,18
15720,Ter-min,4?,17
15720,Vocht-opt,x,21
15720,Voedsel-eco1,10,6
15720,Voedsel-eco2,x,7
15720,Voedsel-pl1,3,8
15720,Voedsel-pl2,x,9
15720,Voedselrijk-opt,x,27
15720,Zout-opt,x,30
15720,Zuur-opt,x,24
15820,AORO_LIJST,-,36
15820,APBL_LIJST,-,37
15820,AQNBP,-,38
15820,ARBMP,*,39
15820,ASPTT,*,40
15820,ATOE_GROEP,X,41
15820,AUPMI73_77, 725000,42
15820,AVPMA73_77, 725000,43
15820,AWPMI79_85,500000,44
15820,AXPMA79_85,500000,45
15820,AYTRST_BR,SDe,46
15820,AZTRST_NBR,WDo,47
15820,BAWINT_GEB, 12,48
15820,BBBROEDGEB,1234,49
15820,BCBRV_NED,*,50
15820,BDPRESENT,1603,51
15820,BEBROEDBIO,b1b2b4e1b,52
15820,BFBRTYBEG,4,53
15820,BGBRTYEND,-,54
15820,BHBRDUUR,13,55
15820,BIEI_MIN, 4,56
15820,BJEI_NORM, 6,57
15820,BKEI_MAX, 9,58
15820,BLLEG_MIN,1,59
15820,BMLEG_NORM,2,60
15820,BNLEG_MAX,2,61
15820,BONESTH,4,62
15820,BPHOLBROED,*,63
15820,BQKOLBROED,-,64
15820,BRNESTPER, 12,65
15820,Broed-eco1,9,2
15820,Broed-eco2,8,3
15820,Broedvogel,1,1
15820,BSNESTVLIE,-,66
15820,BTGESLRIJP,1,67
15820,BULEEF_MAX,20,68
15820,BVOVERLEV,-,69
15820,BWONVKLEED,3,70
15820,BXGEW_MAN,   81,71
15820,BYGEW_VR,  76,72
15820,BZLENG_MAN,132,73
15820,CALENG_VR,128,74
15820,Kolonievogel,o,15
15820,Nest-pl1,10,4
15820,Nest-pl2,6,5
15820,Openh-max,5?,12
15820,Openh-min,2,11
15820,Openh-opt.,3,10
15820,Pendelaar,x,14
15820,Randvogel,x,13
15820,Ter-gem,3?,16
15820,Ter-max,5,18
15820,Ter-min,3,17
15820,Vocht-opt,x,21
15820,Voedsel-eco1,5,6
15820,Voedsel-eco2,8,7
15820,Voedsel-eco2,9,7
15820,Voedsel-pl1,3,8
15820,Voedsel-pl2,7,9
15820,Voedselrijk-max,3,29
15820,Voedselrijk-min,2,28
15820,Voedselrijk-opt,3,27
15820,Zout-opt,x,30
15820,Zuur-opt,x,24
15840,AORO_LIJST,-,36
15840,APBL_LIJST,-,37
15840,AQNBP,-,38
15840,ARBMP,-,39
15840,ASPTT,-,40
15840,ATOE_GROEP,X,41
15840,AUPMI73_77,      -,42
15840,AVPMA73_77,      -,43
15840,AWPMI79_85,     -,44
15840,AXPMA79_85,     -,45
15840,AYTRST_BR,-,46
15840,AZTRST_NBR,-,47
15840,BAWINT_GEB,-,48
15840,BBBROEDGEB,4,49
15840,BCBRV_NED,-,50
15840,BDPRESENT,-,51
15840,BEBROEDBIO,c3a5,52
15840,BFBRTYBEG,5,53
15840,BGBRTYEND,6,54
15840,BHBRDUUR,12,55
15840,BIEI_MIN, 3,56
15840,BJEI_NORM, 5,57
15840,BKEI_MAX, 9,58
15840,BLLEG_MIN,1,59
15840,BMLEG_NORM,1,60
15840,BNLEG_MAX,1,61
15840,BONESTH,1,62
15840,BPHOLBROED,*,63
15840,BQKOLBROED,*,64
15840,BRNESTPER, 22,65
15840,BSNESTVLIE,-,66
15840,BTGESLRIJP,1,67
15840,BULEEF_MAX,11,68
15840,BVOVERLEV,-,69
15840,BWONVKLEED,8,70
15840,BXGEW_MAN,   78,71
15840,BYGEW_VR,  78,72
15840,BZLENG_MAN,129,73
15840,CALENG_VR,125,74
15910,AORO_LIJST,-,36
15910,APBL_LIJST,-,37
15910,AQNBP,-,38
15910,ARBMP,*,39
15910,ASPTT,*,40
15910,ATOE_GROEP,IX,41
15910,AUPMI73_77,1000000,42
15910,AVPMA73_77,2000000,43
15910,AWPMI79_85,500000,44
15910,AXPMA79_85,500000,45
15910,AYTRST_BR,S,46
15910,AZTRST_NBR,-,47
15910,BAWINT_GEB,  1,48
15910,BBBROEDGEB,1234,49
15910,BCBRV_NED,*,50
15910,BDPRESENT,1602,51
15910,BEBROEDBIO,e,52
15910,BFBRTYBEG,5,53
15910,BGBRTYEND,-,54
15910,BHBRDUUR,12,55
15910,BIEI_MIN, 3,56
15910,BJEI_NORM, 4,57
15910,BKEI_MAX, 8,58
15910,BLLEG_MIN,2,59
15910,BMLEG_NORM,3,60
15910,BNLEG_MAX,3,61
15910,BONESTH,4,62
15910,BPHOLBROED,-,63
15910,BQKOLBROED,*,64
15910,BRNESTPER, 15,65
15910,Broed-eco1,9,2
15910,Broed-eco2,7,3
15910,Broedvogel,1,1
15910,BSNESTVLIE,-,66
15910,BTGESLRIJP,1,67
15910,BULEEF_MAX,12,68
15910,BVOVERLEV,-,69
15910,BWONVKLEED,0,70
15910,BXGEW_MAN,   30,71
15910,BYGEW_VR,  31,72
15910,BZLENG_MAN, 75,73
15910,CALENG_VR, 74,74
15910,Kolonievogel,o,15
15910,Nest-pl1,10,4
15910,Nest-pl2,11,5
15910,Openh-max,4?,12
15910,Openh-min,1,11
15910,Openh-opt.,2,10
15910,Pendelaar,x,14
15910,Ter-gem,2?,16
15910,Ter-max,3,18
15910,Ter-min,1?,17
15910,Vocht-max,x,23
15910,Vocht-min,x,22
15910,Vocht-opt,3,21
15910,Voedsel-eco1,9,6
15910,Voedsel-eco2,10,7
15910,Voedsel-eco2,7,7
15910,Voedsel-pl1,3,8
15910,Voedsel-pl2,4,9
15910,Voedsel-pl2,5,9
15910,Voedselrijk-opt,x,27
15910,Zout-opt,x,30
15910,Zuur-opt,x,24
15980,AORO_LIJST,-,36
15980,APBL_LIJST,-,37
15980,AQNBP,-,38
15980,ARBMP,*,39
15980,ASPTT,*,40
15980,ATOE_GROEP,X,41
15980,AUPMI73_77, 500000,42
15980,AVPMA73_77, 750000,43
15980,AWPMI79_85,100000,44
15980,AXPMA79_85,500000,45
15980,AYTRST_BR,S,46
15980,AZTRST_NBR,-,47
15980,BAWINT_GEB,  2,48
15980,BBBROEDGEB,1234,49
15980,BCBRV_NED,*,50
15980,BDPRESENT,1536,51
15980,BEBROEDBIO,b1b2b4c3e,52
15980,BFBRTYBEG,4,53
15980,BGBRTYEND,-,54
15980,BHBRDUUR,12,55
15980,BIEI_MIN, 2,56
15980,BJEI_NORM, 5,57
15980,BKEI_MAX, 9,58
15980,BLLEG_MIN,2,59
15980,BMLEG_NORM,2,60
15980,BNLEG_MAX,3,61
15980,BONESTH,4,62
15980,BPHOLBROED,-,63
15980,BQKOLBROED,*,64
15980,BRNESTPER, 13,65
15980,Broed-eco1,9,2
15980,Broed-eco2,8,3
15980,Broedvogel,1,1
15980,BSNESTVLIE,-,66
15980,BTGESLRIJP,1,67
15980,BULEEF_MAX,10,68
15980,BVOVERLEV,-,69
15980,BWONVKLEED,0,70
15980,BXGEW_MAN,   24,71
15980,BYGEW_VR,  23,72
15980,BZLENG_MAN, 71,73
15980,CALENG_VR, 69,74
15980,Kolonievogel,o,15
15980,Nest-pl1,6,4
15980,Nest-pl2,10,5
15980,Nest-pl2,7,5
15980,Openh-max,4?,12
15980,Openh-min,1,11
15980,Openh-opt.,3?,10
15980,Pendelaar,x,14
15980,Randvogel,x,13
15980,Ter-gem,2?,16
15980,Ter-max,3,18
15980,Ter-min,1?,17
15980,Vocht-opt,x,21
15980,Voedsel-eco1,10,6
15980,Voedsel-eco2,7,7
15980,Voedsel-eco2,9,7
15980,Voedsel-pl1,3,8
15980,Voedsel-pl2,4,9
15980,Voedsel-pl2,5,9
15980,Voedselrijk-max,3,29
15980,Voedselrijk-min,2?,28
15980,Voedselrijk-opt,3?,27
15980,Zout-opt,x?,30
15980,Zuur-opt,x,24
16360,AORO_LIJST,-,36
16360,APBL_LIJST,-,37
16360,AQNBP,-,38
16360,ARBMP,*,39
16360,ASPTT,*,40
16360,ATOE_GROEP,X,41
16360,AUPMI73_77,  60000,42
