LANDSCHAP,LAND,ECOCODE,DISTRICT,PERIODE,EURING,MEDIAAN,MAX_DICHT,PRESENTIE
2210, NL,,,1990,10660,4,32.2,87
2210, NL,,,1990,10840,7,82.2,87
2210, NL,,,1990,10990,2,3.6,68
2210, NL,,,1990,11040,6,60.0,79
2210, NL,,,1990,11220,2,3.6,72
2210, NL,,,1990,11370,3,10.7,38
2210, NL,,,1990,11390,5,12.7,61
2210, NL,,,1990,11460,5,15.2,70
2210, NL,,,1990,11870,4,21.7,72
2210, NL,,,1990,12000,1,3.9,30
2210, NL,,,1990,12020,1,1.0,9
2210, NL,,,1990,12360,4,17.3,76
2210, NL,,,1990,12500,2,12.7,41
2210, NL,,,1990,12510,1,1.1,35
2210, NL,,,1990,12740,4,9.4,85
2210, NL,,,1990,12750,7,80.0,97
2210, NL,,,1990,12760,1,1.8,50
2210, NL,,,1990,12770,2,3.1,50
2210, NL,,,1990,13110,2,6.1,55
2210, NL,,,1990,13120,8,130.6,96
2210, NL,,,1990,14370,1,1.4,24
2210, NL,,,1990,14400,1,2.0,29
2210, NL,,,1990,14540,1,2.0,18
2210, NL,,,1990,14620,2,5.6,59
2210, NL,,,1990,14640,5,25.0,87
2210, NL,,,1990,15080,1,0.4,14
2210, NL,,,1990,15390,2,7.2,51
2210, NL,,,1990,15490,6,21.1,87
2210, NL,,,1990,15600,2,5.5,39
2210, NL,,,1990,15671,3,6.1,69
2210, NL,,,1990,15820,2,16.2,21
2210, NL,,,1990,15910,3,22.5,18
2210, NL,,,1990,15980,1,4.9,33
2210, NL,,,1990,16360,1,0.8,37
2210, NL,,,1990,16490,1,0.5,21
2210, NL,,,1990,16600,6,40.9,91
2210, NL,,,1990,16630,2,14.3,26
2210, NL,,,1990,17100,1,5.1,23
2210, NL,,,1990,18770,2,3.6,47
2220, NL,, 6,1990, 1730,4,5.6,70
2220, NL,, 6,1990, 2670,1,0.5,5
2220, NL,, 6,1990, 3100,1,0.5,8
2220, NL,, 6,1990, 3670,3,3.7,55
2220, NL,, 6,1990, 3940,5,4.1,93
2220, NL,, 6,1990, 4500,4,7.5,64
2220, NL,, 6,1990, 5290,3,2.7,29
2220, NL,, 6,1990, 5410,4,3.7,70
2220, NL,, 6,1990, 6680,1,0.9,58
2220, NL,, 6,1990, 6700,-1,0.0,0
2220, NL,, 6,1990, 7240,2,1.8,94
2220, NL,, 6,1990, 7670,3,3.7,20
2220, NL,, 6,1990, 7780,2,1.8,2
2220, NL,, 6,1990, 8480,1,0.9,2
2220, NL,, 6,1990, 8760,3,1.8,24
2220, NL,, 6,1990, 9740,5,10.0,41
2220, NL,, 6,1990,10090,6,19.1,82
2220, NL,, 6,1990,10110,6,22.5,67
2220, NL,, 6,1990,10660,-1,0.0,0
2220, NL,, 6,1990,10840,5,5.4,87
2220, NL,, 6,1990,10990,-1,0.0,0
2220, NL,, 6,1990,11220,7,17.3,72
2220, NL,, 6,1990,11390,6,11.2,61
2220, NL,, 6,1990,11460,6,26.2,70
2220, NL,, 6,1990,12360,3,3.7,76
2220, NL,, 6,1990,12750,5,7.5,97
2220, NL,, 6,1990,13110,1,0.9,55
2220, NL,, 6,1990,13120,-1,0.0,0
2220, NL,, 6,1990,14620,-1,0.0,0
2220, NL,, 6,1990,14640,-1,0.0,0
2220, NL,, 6,1990,15671,1,0.5,69
2220, NL,, 6,1990,16360,-1,0.0,0
2220, NL,, 6,1990,16600,5,9.1,91
2220, NL,, 6,1990,16630,2,1.8,26
2230, NL,,,1990, 1730,4,4.0,70
2230, NL,,,1990, 1820,1,1.0,29
2230, NL,,,1990, 1860,6,25.9,66
2230, NL,,,1990, 1940,1,1.0,23
2230, NL,,,1990, 3670,4,7.0,55
2230, NL,,,1990, 3940,4,4.0,93
2230, NL,,,1990, 4240,1,1.0,29
2230, NL,,,1990, 4500,7,46.8,64
2230, NL,,,1990, 4930,9,148.4,52
2230, NL,,,1990, 5320,7,32.9,2
2230, NL,,,1990, 5410,4,4.0,70
2230, NL,,,1990, 5460,6,17.9,11
2230, NL,,,1990, 6700,5,8.0,90
2230, NL,,,1990, 6870,4,4.0,55
2230, NL,,,1990, 7240,4,4.0,94
2230, NL,,,1990, 8560,4,4.0,55
2230, NL,,,1990, 9760,7,35.9,36
2230, NL,,,1990,10110,6,31.9,67
2230, NL,,,1990,10660,4,4.0,87
2230, NL,,,1990,11040,4,4.0,79
2230, NL,,,1990,11460,3,4.0,70
2230, NL,,,1990,12740,5,8.0,85
2230, NL,,,1990,12750,5,12.0,97
2230, NL,,,1990,12770,5,8.0,50
2230, NL,,,1990,13120,6,24.0,96
2230, NL,,,1990,14620,4,4.0,59
2230, NL,,,1990,14640,4,4.0,87
2230, NL,,,1990,15490,5,8.0,87
2230, NL,,,1990,15980,4,4.0,33
2230, NL,,,1990,16600,6,24.0,91
2240, NL,, 6,1990,   90,1,4.7,14
2240, NL,, 6,1990, 1700,1,0.9,14
2240, NL,, 6,1990, 1730,2,5.6,70
2240, NL,, 6,1990, 1820,1,8.5,29
2240, NL,, 6,1990, 1840,1,0.4,11
2240, NL,, 6,1990, 1860,3,14.0,66
2240, NL,, 6,1990, 1940,1,4.4,23
2240, NL,, 6,1990, 1980,1,3.8,17
2240, NL,, 6,1990, 2030,2,9.1,23
2240, NL,, 6,1990, 3670,1,2.9,55
2240, NL,, 6,1990, 3940,6,32.3,93
2240, NL,, 6,1990, 4070,1,0.5,14
2240, NL,, 6,1990, 4240,1,2.9,29
2240, NL,, 6,1990, 4290,3,15.3,29
2240, NL,, 6,1990, 4500,1,4.6,64
2240, NL,, 6,1990, 4930,1,1.6,52
2240, NL,, 6,1990, 5290,1,4.2,29
2240, NL,, 6,1990, 5410,2,4.7,70
2240, NL,, 6,1990, 5900,1,0.2,23
2240, NL,, 6,1990, 6680,1,1.6,58
2240, NL,, 6,1990, 6700,6,67.3,90
2240, NL,, 6,1990, 6840,1,1.1,14
2240, NL,, 6,1990, 6870,5,115.4,55
2240, NL,, 6,1990, 7240,4,9.6,94
2240, NL,, 6,1990, 7670,1,0.8,20
2240, NL,, 6,1990, 8560,2,4.0,55
2240, NL,, 6,1990, 8760,1,2.0,24
2240, NL,, 6,1990, 9740,1,2.0,41
2240, NL,, 6,1990, 9760,2,11.3,36
2240, NL,, 6,1990, 9920,1,2.4,12
2240, NL,, 6,1990,10090,3,24.3,82
2240, NL,, 6,1990,10110,3,11.3,67
2240, NL,, 6,1990,10201,1,1.1,21
2240, NL,, 6,1990,10660,6,115.4,87
2240, NL,, 6,1990,10840,7,76.9,87
2240, NL,, 6,1990,10990,5,53.3,68
2240, NL,, 6,1990,11040,7,153.8,79
2240, NL,, 6,1990,11060,1,0.6,2
2240, NL,, 6,1990,11210,1,1.1,3
2240, NL,, 6,1990,11220,3,20.8,72
2240, NL,, 6,1990,11370,1,1.4,38
2240, NL,, 6,1990,11390,2,5.6,61
2240, NL,, 6,1990,11460,3,12.0,70
2240, NL,, 6,1990,11870,5,76.9,72
2240, NL,, 6,1990,12000,2,9.6,30
2240, NL,, 6,1990,12020,1,1.0,9
2240, NL,, 6,1990,12360,4,17.4,76
2240, NL,, 6,1990,12430,1,0.7,5
2240, NL,, 6,1990,12500,1,3.0,41
2240, NL,, 6,1990,12510,1,3.8,35
2240, NL,, 6,1990,12740,4,18.3,85
2240, NL,, 6,1990,12750,7,97.8,97
2240, NL,, 6,1990,12760,3,22.2,50
2240, NL,, 6,1990,12770,5,86.5,50
2240, NL,, 6,1990,13080,1,0.2,2
2240, NL,, 6,1990,13110,4,57.7,55
2240, NL,, 6,1990,13120,9,307.7,96
2240, NL,, 6,1990,13350,1,1.0,5
2240, NL,, 6,1990,14370,3,14.1,24
2240, NL,, 6,1990,14400,3,28.8,29
2240, NL,, 6,1990,14540,1,0.3,18
2240, NL,, 6,1990,14620,4,29.3,59
2240, NL,, 6,1990,14640,6,49.5,87
2240, NL,, 6,1990,14870,1,1.0,12
2240, NL,, 6,1990,15390,3,19.2,51
2240, NL,, 6,1990,15490,6,21.7,87
2240, NL,, 6,1990,15600,2,10.4,39
2240, NL,, 6,1990,15671,3,9.2,69
2240, NL,, 6,1990,15820,1,3.5,21
2240, NL,, 6,1990,15910,1,3.6,18
2240, NL,, 6,1990,15980,1,2.0,33
2240, NL,, 6,1990,16360,3,22.5,37
2240, NL,, 6,1990,16490,1,1.1,21
2240, NL,, 6,1990,16600,5,18.0,91
2240, NL,, 6,1990,16630,1,8.3,26
2240, NL,, 6,1990,17100,2,12.1,23
2240, NL,, 6,1990,18770,1,3.2,47
2250, NL,, 6,1990,   70,1,0.6,8
2250, NL,, 6,1990,   90,3,8.0,14
2250, NL,, 6,1990, 1440,3,12.9,2
2250, NL,, 6,1990, 1520,1,3.4,5
2250, NL,, 6,1990, 1700,2,4.3,14
2250, NL,, 6,1990, 1730,3,12.9,70
2250, NL,, 6,1990, 1820,2,5.1,29
2250, NL,, 6,1990, 1840,1,0.6,11
2250, NL,, 6,1990, 1860,5,13.1,66
2250, NL,, 6,1990, 1940,1,2.3,23
2250, NL,, 6,1990, 1980,2,6.0,17
2250, NL,, 6,1990, 2030,4,26.0,23
2250, NL,, 6,1990, 2670,1,0.6,5
2250, NL,, 6,1990, 2690,1,0.2,2
2250, NL,, 6,1990, 2870,1,0.4,8
2250, NL,, 6,1990, 3040,1,0.9,8
2250, NL,, 6,1990, 3100,1,0.6,8
2250, NL,, 6,1990, 3670,1,3.3,55
2250, NL,, 6,1990, 3940,5,18.3,93
2250, NL,, 6,1990, 4070,1,1.3,14
2250, NL,, 6,1990, 4240,1,0.4,29
2250, NL,, 6,1990, 4290,5,36.9,29
2250, NL,, 6,1990, 4500,3,4.6,64
2250, NL,, 6,1990, 4690,1,0.6,2
2250, NL,, 6,1990, 4930,3,10.0,52
2250, NL,, 6,1990, 5290,2,2.2,29
2250, NL,, 6,1990, 5410,3,6.7,70
2250, NL,, 6,1990, 5460,1,4.9,11
2250, NL,, 6,1990, 5900,1,5.0,23
2250, NL,, 6,1990, 5920,1,2.6,8
2250, NL,, 6,1990, 6680,3,4.2,58
2250, NL,, 6,1990, 6700,6,26.6,90
2250, NL,, 6,1990, 6840,1,3.4,14
2250, NL,, 6,1990, 6870,4,6.0,55
2250, NL,, 6,1990, 7240,5,4.7,94
2250, NL,, 6,1990, 7610,3,3.4,14
2250, NL,, 6,1990, 7670,1,1.4,20
2250, NL,, 6,1990, 8560,4,5.2,55
2250, NL,, 6,1990, 8630,1,0.6,8
2250, NL,, 6,1990, 8760,3,2.4,24
2250, NL,, 6,1990, 9740,3,6.2,41
2250, NL,, 6,1990, 9760,1,0.3,36
2250, NL,, 6,1990,10090,6,17.5,82
2250, NL,, 6,1990,10110,1,0.8,67
2250, NL,, 6,1990,10201,1,3.1,21
2250, NL,, 6,1990,10660,6,26.3,87
2250, NL,, 6,1990,10840,7,25.4,87
2250, NL,, 6,1990,10990,5,6.9,68
2250, NL,, 6,1990,11040,7,36.3,79
2250, NL,, 6,1990,11220,4,6.5,72
2250, NL,, 6,1990,11370,1,0.9,38
2250, NL,, 6,1990,11390,1,0.4,61
2250, NL,, 6,1990,11460,3,10.4,70
2250, NL,, 6,1990,11870,6,22.6,72
2250, NL,, 6,1990,12000,1,1.1,30
2250, NL,, 6,1990,12360,4,12.4,76
2250, NL,, 6,1990,12430,1,0.8,5
2250, NL,, 6,1990,12500,4,18.9,41
2250, NL,, 6,1990,12510,2,2.6,35
2250, NL,, 6,1990,12740,4,6.5,85
2250, NL,, 6,1990,12750,7,36.3,97
2250, NL,, 6,1990,12760,4,4.1,50
2250, NL,, 6,1990,12770,5,9.1,50
2250, NL,, 6,1990,13110,5,27.6,55
2250, NL,, 6,1990,13120,8,111.6,96
2250, NL,, 6,1990,13140,1,0.8,9
2250, NL,, 6,1990,13350,1,2.4,5
2250, NL,, 6,1990,14370,3,3.4,24
2250, NL,, 6,1990,14400,3,2.4,29
2250, NL,, 6,1990,14420,1,0.9,3
2250, NL,, 6,1990,14540,1,1.6,18
2250, NL,, 6,1990,14620,4,10.0,59
2250, NL,, 6,1990,14640,7,29.1,87
2250, NL,, 6,1990,14870,1,3.2,12
2250, NL,, 6,1990,15080,1,0.9,14
2250, NL,, 6,1990,15390,4,5.7,51
2250, NL,, 6,1990,15490,5,16.9,87
2250, NL,, 6,1990,15600,3,2.2,39
2250, NL,, 6,1990,15671,4,4.0,69
2250, NL,, 6,1990,15820,1,3.9,21
2250, NL,, 6,1990,15910,1,0.3,18
2250, NL,, 6,1990,15980,2,4.0,33
2250, NL,, 6,1990,16360,3,6.5,37
2250, NL,, 6,1990,16490,1,2.0,21
2250, NL,, 6,1990,16540,1,0.4,2
2250, NL,, 6,1990,16600,5,15.4,91
2250, NL,, 6,1990,16630,2,2.6,26
2250, NL,, 6,1990,17100,1,0.9,23
2250, NL,, 6,1990,18770,4,6.5,47
2300, NL,,,1990,   70,5,18.8,61
2300, NL,,,1990,   90,4,14.9,57
2300, NL,,,1990,  120,4,14.2,19
2300, NL,,,1990,  720,1,0.3,4
2300, NL,,,1990,  950,1,1.3,14
2300, NL,,,1990, 1520,2,3.8,38
2300, NL,,,1990, 1700,1,4.4,23
2300, NL,,,1990, 1730,5,14.6,80
2300, NL,,,1990, 1820,5,17.0,66
2300, NL,,,1990, 1840,4,43.7,66
2300, NL,,,1990, 1860,7,53.4,95
2300, NL,,,1990, 1910,1,0.3,28
2300, NL,,,1990, 1940,5,24.3,71
2300, NL,,,1990, 1960,1,0.4,9
2300, NL,,,1990, 1980,6,33.3,61
2300, NL,,,1990, 2030,7,42.1,71
2300, NL,,,1990, 3040,1,1.3,23
2300, NL,,,1990, 3100,1,0.7,19
2300, NL,,,1990, 3940,5,21.5,100
2300, NL,,,1990, 4070,4,24.3,47
2300, NL,,,1990, 4080,1,4.9,9
2300, NL,,,1990, 4240,5,17.2,71
2300, NL,,,1990, 4290,8,89.6,80
2300, NL,,,1990, 4500,4,24.3,71
2300, NL,,,1990, 4930,4,4.9,80
2300, NL,,,1990, 5290,1,2.6,4
2300, NL,,,1990, 5410,4,19.4,61
2300, NL,,,1990, 5900,5,39.1,52
2300, NL,,,1990, 5910,8,323.0,23
2300, NL,,,1990, 5920,10,515.0,33
2300, NL,,,1990, 6680,3,9.7,47
2300, NL,,,1990, 6700,7,49.9,90
2300, NL,,,1990, 6870,5,21.8,76
2300, NL,,,1990, 7240,5,11.9,100
2300, NL,,,1990, 7610,1,3.3,14
2300, NL,,,1990, 8560,2,5.0,52
2300, NL,,,1990, 8760,1,2.0,15
2300, NL,,,1990, 9760,3,19.4,35
2300, NL,,,1990,10110,5,165.0,80
2300, NL,,,1990,10171,2,9.7,10
2300, NL,,,1990,10201,1,0.3,50
2300, NL,,,1990,10660,6,59.2,100
2300, NL,,,1990,10840,8,93.9,95
2300, NL,,,1990,10990,4,27.1,50
2300, NL,,,1990,11040,6,93.9,85
2300, NL,,,1990,11060,1,1.1,33
2300, NL,,,1990,11220,2,7.3,25
2300, NL,,,1990,11370,2,4.9,71
2300, NL,,,1990,11390,3,5.2,71
2300, NL,,,1990,11460,5,19.4,90
2300, NL,,,1990,11870,5,35.7,90
2300, NL,,,1990,12000,1,2.0,35
2300, NL,,,1990,12360,5,19.4,100
2300, NL,,,1990,12430,4,4.9,57
2300, NL,,,1990,12500,4,22.1,66
2300, NL,,,1990,12510,8,157.7,80
2300, NL,,,1990,12530,1,0.6,14
2300, NL,,,1990,12740,4,20.5,95
2300, NL,,,1990,12750,7,51.7,100
2300, NL,,,1990,12760,4,14.2,80
2300, NL,,,1990,12770,4,29.1,52
2300, NL,,,1990,13110,4,26.1,71
2300, NL,,,1990,13120,9,283.3,100
2300, NL,,,1990,14370,4,9.6,40
2300, NL,,,1990,14400,2,5.0,19
2300, NL,,,1990,14420,1,2.3,10
2300, NL,,,1990,14620,3,16.2,70
2300, NL,,,1990,14640,5,48.6,85
2300, NL,,,1990,14870,1,0.7,5
2300, NL,,,1990,15080,1,0.3,14
2300, NL,,,1990,15390,4,14.9,75
2300, NL,,,1990,15490,6,12.2,95
2300, NL,,,1990,15600,1,4.3,25
2300, NL,,,1990,15671,3,8.6,75
2300, NL,,,1990,15820,1,0.3,30
2300, NL,,,1990,15910,1,0.3,15
2300, NL,,,1990,15980,2,2.1,55
2300, NL,,,1990,16600,6,82.5,100
2300, NL,,,1990,16630,3,8.6,33
2300, NL,,,1990,17100,4,15.9,33
2300, NL,,,1990,18770,7,34.0,95
2310, NL,,,1990, 1730,4,5.9,80
2310, NL,,,1990, 1820,2,3.3,66
2310, NL,,,1990, 1840,1,0.6,66
2310, NL,,,1990, 1860,5,9.4,95
2310, NL,,,1990, 1940,1,1.7,71
2310, NL,,,1990, 2060,1,0.6,4
2310, NL,,,1990, 2610,4,3.1,14
2310, NL,,,1990, 3670,1,0.5,28
2310, NL,,,1990, 3940,5,5.0,100
2310, NL,,,1990, 4290,1,2.2,80
2310, NL,,,1990, 4500,7,26.5,71
2310, NL,,,1990, 4700,1,0.1,4
2310, NL,,,1990, 4930,5,6.7,80
2310, NL,,,1990, 5320,1,1.7,9
2310, NL,,,1990, 5410,5,10.2,61
2310, NL,,,1990, 5460,3,3.3,28
2310, NL,,,1990, 5820,1,1.1,14
2310, NL,,,1990, 5900,6,61.2,52
2310, NL,,,1990, 5910,1,0.3,23
2310, NL,,,1990, 5920,6,66.2,33
2310, NL,,,1990, 6680,3,2.2,47
2310, NL,,,1990, 6700,3,3.7,90
2310, NL,,,1990, 6870,1,0.6,76
2310, NL,,,1990, 7240,3,3.1,100
2310, NL,,,1990, 7680,1,0.6,9
2310, NL,,,1990, 9760,5,8.3,35
2310, NL,,,1990,10090,3,6.1,33
2310, NL,,,1990,10110,6,16.1,80
2310, NL,,,1990,10201,3,1.6,50
2310, NL,,,1990,10660,5,6.7,100
2310, NL,,,1990,10840,4,5.5,95
2310, NL,,,1990,10990,2,0.6,50
2310, NL,,,1990,11040,2,3.1,85
2310, NL,,,1990,11060,2,3.1,33
2310, NL,,,1990,11370,3,6.1,71
2310, NL,,,1990,11390,1,1.4,71
2310, NL,,,1990,11460,4,4.5,90
2310, NL,,,1990,11870,1,0.2,90
2310, NL,,,1990,12360,4,12.2,100
2310, NL,,,1990,12430,3,6.1,57
2310, NL,,,1990,12510,1,0.1,80
2310, NL,,,1990,12740,1,0.6,95
2310, NL,,,1990,12750,5,7.8,100
2310, NL,,,1990,12760,1,0.6,80
2310, NL,,,1990,13110,2,3.1,71
2310, NL,,,1990,13120,4,4.4,100
2310, NL,,,1990,14640,1,0.2,85
2310, NL,,,1990,15490,3,2.2,95
2310, NL,,,1990,15600,6,28.9,25
2310, NL,,,1990,16600,4,7.0,100
2310, NL,,,1990,16630,2,3.1,33
2310, NL,,,1990,18770,5,24.5,95
2320, NL,,,1990, 1730,5,7.8,80
2320, NL,,,1990, 1840,4,4.9,66
2320, NL,,,1990, 1860,6,16.7,95
2320, NL,,,1990, 1910,1,1.0,28
2320, NL,,,1990, 1940,5,10.8,71
2320, NL,,,1990, 2030,1,1.0,71
2320, NL,,,1990, 3670,4,4.0,28
2320, NL,,,1990, 3940,7,26.0,100
2320, NL,,,1990, 4240,5,10.0,71
2320, NL,,,1990, 4290,5,7.8,80
2320, NL,,,1990, 4500,7,46.1,71
2320, NL,,,1990, 4930,6,29.4,80
2320, NL,,,1990, 6700,6,26.0,90
2320, NL,,,1990, 6870,5,14.0,76
2320, NL,,,1990, 7240,5,12.0,100
2320, NL,,,1990, 7670,4,4.0,23
2320, NL,,,1990, 8760,3,2.0,15
2320, NL,,,1990, 9760,6,19.6,35
2320, NL,,,1990,10110,7,39.2,80
2320, NL,,,1990,10171,4,4.0,10
2320, NL,,,1990,10201,4,4.0,50
2320, NL,,,1990,10660,7,32.0,100
2320, NL,,,1990,10840,7,36.0,95
2320, NL,,,1990,10990,4,4.0,50
2320, NL,,,1990,11040,3,2.0,85
2320, NL,,,1990,11060,5,8.0,33
2320, NL,,,1990,11370,1,1.0,71
2320, NL,,,1990,11390,5,14.0,71
2320, NL,,,1990,11460,4,6.9,90
2320, NL,,,1990,11870,7,52.0,90
2320, NL,,,1990,12000,6,18.0,35
2320, NL,,,1990,12360,3,2.0,100
2320, NL,,,1990,12380,3,2.0,4
2320, NL,,,1990,12430,4,6.0,57
2320, NL,,,1990,12510,5,14.0,80
2320, NL,,,1990,12590,4,4.0,9
2320, NL,,,1990,12740,6,16.0,95
2320, NL,,,1990,12750,6,20.0,100
2320, NL,,,1990,12760,4,4.0,80
2320, NL,,,1990,12770,6,26.0,52
2320, NL,,,1990,13110,6,20.0,71
2320, NL,,,1990,13120,7,26.5,100
2320, NL,,,1990,14620,5,8.0,70
2320, NL,,,1990,14640,5,10.0,85
2320, NL,,,1990,15080,1,1.0,14
2320, NL,,,1990,15490,6,14.0,95
2320, NL,,,1990,15820,4,4.0,30
2320, NL,,,1990,15910,6,16.0,15
2320, NL,,,1990,16490,5,12.0,20
2320, NL,,,1990,16600,7,30.0,100
2320, NL,,,1990,18770,6,16.0,95
2330, NL,, 6,1990,   70,2,0.8,61
2330, NL,, 6,1990,   90,4,3.0,57
2330, NL,, 6,1990, 1520,4,3.6,38
2330, NL,, 6,1990, 1730,3,2.5,80
2330, NL,, 6,1990, 1820,6,12.0,66
2330, NL,, 6,1990, 1840,2,1.3,66
2330, NL,, 6,1990, 1860,6,12.9,95
2330, NL,, 6,1990, 1940,2,1.6,71
2330, NL,, 6,1990, 1980,6,10.9,61
2330, NL,, 6,1990, 2030,7,30.1,71
2330, NL,, 6,1990, 3040,1,0.2,23
2330, NL,, 6,1990, 3940,3,1.9,100
2330, NL,, 6,1990, 4070,1,0.2,47
2330, NL,, 6,1990, 4240,3,2.2,71
2330, NL,, 6,1990, 4290,7,28.5,80
2330, NL,, 6,1990, 4500,4,4.5,71
2330, NL,, 6,1990, 4930,1,0.5,80
2330, NL,, 6,1990, 5410,1,0.7,61
2330, NL,, 6,1990, 5900,3,2.5,52
2330, NL,, 6,1990, 5920,1,0.4,33
2330, NL,, 6,1990, 6700,4,3.8,90
2330, NL,, 6,1990, 6870,3,2.7,76
2330, NL,, 6,1990, 7240,5,4.9,100
2330, NL,, 6,1990, 8560,1,0.3,52
2330, NL,, 6,1990, 9760,1,0.3,35
2330, NL,, 6,1990,10110,5,6.3,80
2330, NL,, 6,1990,10201,4,3.3,50
2330, NL,, 6,1990,10660,6,13.1,100
2330, NL,, 6,1990,10840,7,33.4,95
2330, NL,, 6,1990,11040,6,24.4,85
2330, NL,, 6,1990,11060,1,0.3,33
2330, NL,, 6,1990,11370,5,6.9,71
2330, NL,, 6,1990,11390,3,2.7,71
2330, NL,, 6,1990,11460,3,2.0,90
2330, NL,, 6,1990,11870,4,4.4,90
2330, NL,, 6,1990,12360,5,7.4,100
2330, NL,, 6,1990,12430,1,0.4,57
2330, NL,, 6,1990,12500,5,10.9,66
2330, NL,, 6,1990,12510,7,37.5,80
2330, NL,, 6,1990,12530,1,0.3,14
2330, NL,, 6,1990,12740,5,7.4,95
2330, NL,, 6,1990,12750,7,28.7,100
2330, NL,, 6,1990,12760,3,2.2,80
2330, NL,, 6,1990,12770,1,0.2,52
2330, NL,, 6,1990,13110,3,1.6,71
2330, NL,, 6,1990,13120,9,91.7,100
2330, NL,, 6,1990,14540,1,0.3,5
2330, NL,, 6,1990,14620,1,0.3,70
2330, NL,, 6,1990,14640,5,6.3,85
2330, NL,, 6,1990,15390,2,1.1,75
2330, NL,, 6,1990,15490,5,6.6,95
2330, NL,, 6,1990,15671,4,2.5,75
2330, NL,, 6,1990,15980,3,3.3,55
2330, NL,, 6,1990,16360,1,0.3,10
2330, NL,, 6,1990,16600,6,13.2,100
2330, NL,, 6,1990,18770,7,19.7,95
2340, NL,, 6,1990,   70,3,13.0,61
2340, NL,, 6,1990,   90,4,13.7,57
2340, NL,, 6,1990,  120,1,2.1,19
2340, NL,, 6,1990,  950,1,0.2,14
2340, NL,, 6,1990, 1520,1,0.3,38
2340, NL,, 6,1990, 1700,2,5.2,23
2340, NL,, 6,1990, 1730,4,11.9,80
2340, NL,, 6,1990, 1820,5,13.0,66
2340, NL,, 6,1990, 1840,3,2.6,66
2340, NL,, 6,1990, 1860,6,24.8,95
2340, NL,, 6,1990, 1910,1,0.5,28
2340, NL,, 6,1990, 1940,4,6.8,71
2340, NL,, 6,1990, 1980,4,9.8,61
2340, NL,, 6,1990, 2030,6,48.6,71
2340, NL,, 6,1990, 3040,1,2.0,23
2340, NL,, 6,1990, 3100,1,0.5,19
2340, NL,, 6,1990, 3670,1,1.8,28
2340, NL,, 6,1990, 3940,6,25.5,100
2340, NL,, 6,1990, 4070,2,10.3,47
2340, NL,, 6,1990, 4240,4,24.8,71
2340, NL,, 6,1990, 4290,7,55.0,80
2340, NL,, 6,1990, 4500,3,1.8,71
2340, NL,, 6,1990, 4690,1,0.2,14
2340, NL,, 6,1990, 4930,4,4.5,80
2340, NL,, 6,1990, 5190,1,0.3,4
2340, NL,, 6,1990, 5320,1,0.2,9
2340, NL,, 6,1990, 5410,4,5.5,61
2340, NL,, 6,1990, 5460,1,0.7,28
2340, NL,, 6,1990, 5820,1,3.0,14
2340, NL,, 6,1990, 5900,3,18.6,52
2340, NL,, 6,1990, 5920,1,0.2,33
2340, NL,, 6,1990, 6150,1,0.2,4
2340, NL,, 6,1990, 6680,1,0.8,47
2340, NL,, 6,1990, 6700,7,46.0,90
2340, NL,, 6,1990, 6840,1,1.0,14
2340, NL,, 6,1990, 6870,4,13.6,76
2340, NL,, 6,1990, 7240,4,7.5,100
2340, NL,, 6,1990, 7610,1,0.2,14
2340, NL,, 6,1990, 7670,1,1.8,23
2340, NL,, 6,1990, 7780,1,0.2,4
2340, NL,, 6,1990, 8310,1,0.2,4
2340, NL,, 6,1990, 8560,3,6.1,52
2340, NL,, 6,1990, 8630,1,0.2,4
2340, NL,, 6,1990, 8760,1,1.8,15
2340, NL,, 6,1990, 9740,1,0.2,4
2340, NL,, 6,1990, 9760,1,4.4,35
2340, NL,, 6,1990, 9920,2,10.9,10
2340, NL,, 6,1990,10090,4,21.2,33
2340, NL,, 6,1990,10110,3,12.4,80
2340, NL,, 6,1990,10201,2,2.0,50
2340, NL,, 6,1990,10660,7,33.0,100
2340, NL,, 6,1990,10840,8,60.9,95
2340, NL,, 6,1990,10990,3,7.4,50
2340, NL,, 6,1990,11040,7,60.6,85
2340, NL,, 6,1990,11060,1,3.0,33
2340, NL,, 6,1990,11210,1,0.5,5
2340, NL,, 6,1990,11220,2,6.0,25
2340, NL,, 6,1990,11370,3,6.9,71
2340, NL,, 6,1990,11390,4,8.2,71
2340, NL,, 6,1990,11460,5,7.9,90
2340, NL,, 6,1990,11870,6,25.1,90
2340, NL,, 6,1990,12000,1,1.8,35
2340, NL,, 6,1990,12360,5,31.2,100
2340, NL,, 6,1990,12430,1,2.4,57
2340, NL,, 6,1990,12500,5,32.4,66
2340, NL,, 6,1990,12510,7,63.9,80
2340, NL,, 6,1990,12590,1,0.2,9
2340, NL,, 6,1990,12740,5,11.2,95
2340, NL,, 6,1990,12750,8,64.2,100
2340, NL,, 6,1990,12760,3,6.0,80
2340, NL,, 6,1990,12770,3,10.9,52
2340, NL,, 6,1990,13110,4,12.2,71
2340, NL,, 6,1990,13120,9,131.1,100
2340, NL,, 6,1990,14370,1,0.7,40
2340, NL,, 6,1990,14400,1,0.5,19
2340, NL,, 6,1990,14620,4,16.5,70
2340, NL,, 6,1990,14640,6,41.8,85
2340, NL,, 6,1990,15080,1,0.2,14
2340, NL,, 6,1990,15390,4,5.7,75
2340, NL,, 6,1990,15490,6,15.5,95
2340, NL,, 6,1990,15600,4,30.2,25
2340, NL,, 6,1990,15671,3,3.1,75
