EURING,SOORT,AANTAL,XX,YY,ID,VAK,AFD,SDT_NO,DIG_OPP,SDT_OPP
16360.0,Vink,1.0,111377,562462,10011.1000741,20.0,M,13.1,1.63281,107.9585
16360.0,Vink,1.0,111490,562995,10011.1000718,19.0,H,13.1,1.91946,107.9585
16360.0,Vink,1.0,111490,563187,10011.1000715,19.0,F,13.1,5.9816,107.9585
16360.0,Vink,1.0,111561,562670,10011.1000709,19.0,A,13.1,6.17113,107.9585
16360.0,Vink,1.0,111590,563049,10011.1000718,19.0,H,13.1,1.91946,107.9585
16360.0,Vink,1.0,111673,562791,10011.1000709,19.0,A,13.1,6.17113,107.9585
16360.0,Vink,1.0,111786,562929,10011.1000720,19.0,K,13.1,5.28313,107.9585
16360.0,Vink,1.0,111894,563037,10011.1000722,19.0,M,13.1,4.30889,107.9585
16360.0,Vink,1.0,111957,563083,10011.1000723,19.0,N,13.1,1.75925,107.9585
16360.0,Vink,1.0,111990,563149,10011.1000723,19.0,N,13.1,1.75925,107.9585
16360.0,Vink,1.0,113284,568621,10011.1000498,6.0,G,13.1,2.55502,107.9585
16360.0,Vink,1.0,113347,568669,10011.1000498,6.0,G,13.1,2.55502,107.9585
16360.0,Vink,1.0,113442,567089,10011.1000524,10.0,D,13.1,4.4729,107.9585
16360.0,Vink,1.0,113445,568725,10011.1000502,6.0,K,13.1,5.63665,107.9585
16360.0,Vink,1.0,113562,567070,10011.1000524,10.0,D,13.1,4.4729,107.9585
16360.0,Vink,1.0,113781,567133,10011.1000524,10.0,D,13.1,4.4729,107.9585
16490.0,Groenling,1.0,111832,562962,10011.1000720,19.0,K,13.1,5.28313,107.9585
16490.0,Groenling,1.0,113214,568524,10011.1000496,6.0,E,13.1,2.43663,107.9585
16490.0,Groenling,1.0,113284,568618,10011.1000498,6.0,G,13.1,2.55502,107.9585
16490.0,Groenling,1.0,113529,568817,10011.1000502,6.0,K,13.1,5.63665,107.9585
16490.0,Groenling,1.0,113773,567125,10011.1000524,10.0,D,13.1,4.4729,107.9585
16540.0,Sijs,1.0,110715,562433,10011.1000746,20.0,R,13.1,2.76817,107.9585
16540.0,Sijs,1.0,111010,562146,10011.1000732,20.0,F,13.1,2.7275,107.9585
16540.0,Sijs,1.0,111198,562391,10011.1000743,20.0,N,13.1,2.57708,107.9585
16630.0,Barmsijs,1.0,111206,561962,10011.1000727,20.0,C,13.1,1.50562,107.9585
16630.0,Barmsijs,1.0,113475,568967,10011.1000510,6.0,Q,13.1,2.83228,107.9585
16630.0,Barmsijs,1.0,113609,568957,10011.1000510,6.0,Q,13.1,2.83228,107.9585
16660.0,Kruisbek,1.0,110715,562221,10011.1000730,20.0,E,13.1,5.05984,107.9585
16660.0,Kruisbek,1.0,110998,562054,10011.1000728,20.0,D,13.1,2.33961,107.9585
16660.0,Kruisbek,1.0,111294,562941,10011.1000712,19.0,D,13.1,1.88228,107.9585
2690.0,Sperwer,1.0,113701,567853,10011.1000512,9.0,B,13.2,3.44433,17.6358
3940.0,Fazant,1.0,113762,567749,10011.1000513,9.0,C,13.2,4.10701,17.6358
5290.0,Houtsnip,1.0,111298,563157,10011.1000714,19.0,E,13.2,3.45454,17.6358
6700.0,Houtduif,1.0,111730,563233,10011.1000716,19.0,G,13.2,1.26631,17.6358
6700.0,Houtduif,1.0,113130,568381,10011.1000495,6.0,D,13.2,0.3115,17.6358
6700.0,Houtduif,1.0,113194,567484,10011.1000514,9.0,D,13.2,3.63946,17.6358
6700.0,Houtduif,1.0,113227,567580,10011.1000514,9.0,D,13.2,3.63946,17.6358
6700.0,Houtduif,1.0,113244,567520,10011.1000514,9.0,D,13.2,3.63946,17.6358
6700.0,Houtduif,1.0,113333,567599,10011.1000514,9.0,D,13.2,3.63946,17.6358
6700.0,Houtduif,1.0,113391,567632,10011.1000514,9.0,D,13.2,3.63946,17.6358
6700.0,Houtduif,1.0,113443,567609,10011.1000514,9.0,D,13.2,3.63946,17.6358
6700.0,Houtduif,1.0,113448,567687,10011.1000513,9.0,C,13.2,4.10701,17.6358
6700.0,Houtduif,1.0,113564,567656,10011.1000513,9.0,C,13.2,4.10701,17.6358
6700.0,Houtduif,1.0,113684,567689,10011.1000513,9.0,C,13.2,4.10701,17.6358
6700.0,Houtduif,1.0,113728,567769,10011.1000512,9.0,B,13.2,3.44433,17.6358
6700.0,Houtduif,1.0,113747,567975,10011.1000512,9.0,B,13.2,3.44433,17.6358
6700.0,Houtduif,1.0,113750,567867,10011.1000512,9.0,B,13.2,3.44433,17.6358
6700.0,Houtduif,1.0,113782,567741,10011.1000513,9.0,C,13.2,4.10701,17.6358
6700.0,Houtduif,1.0,113818,567790,10011.1000512,9.0,B,13.2,3.44433,17.6358
6870.0,Zomertortel,1.0,111294,563187,10011.1000714,19.0,E,13.2,3.45454,17.6358
8760.0,Grote Bonte Specht,1.0,111341,563154,10011.1000714,19.0,E,13.2,3.45454,17.6358
8760.0,Grote Bonte Specht,1.0,113524,567757,10011.1000513,9.0,C,13.2,4.10701,17.6358
10660.0,Winterkoning,1.0,111256,563232,10011.1000714,19.0,E,13.2,3.45454,17.6358
10660.0,Winterkoning,1.0,111344,563195,10011.1000714,19.0,E,13.2,3.45454,17.6358
10660.0,Winterkoning,1.0,111381,563137,10011.1000714,19.0,E,13.2,3.45454,17.6358
10660.0,Winterkoning,1.0,111456,563241,10011.1000714,19.0,E,13.2,3.45454,17.6358
10660.0,Winterkoning,1.0,111686,563087,10011.1000716,19.0,G,13.2,1.26631,17.6358
10660.0,Winterkoning,1.0,113182,567508,10011.1000514,9.0,D,13.2,3.63946,17.6358
10660.0,Winterkoning,1.0,113401,567682,10011.1000514,9.0,D,13.2,3.63946,17.6358
10660.0,Winterkoning,1.0,113487,567675,10011.1000513,9.0,C,13.2,4.10701,17.6358
10660.0,Winterkoning,1.0,113597,567817,10011.1000512,9.0,B,13.2,3.44433,17.6358
10660.0,Winterkoning,1.0,113721,567793,10011.1000512,9.0,B,13.2,3.44433,17.6358
10660.0,Winterkoning,1.0,113809,567800,10011.1000512,9.0,B,13.2,3.44433,17.6358
10840.0,Heggemus,1.0,111311,563167,10011.1000714,19.0,E,13.2,3.45454,17.6358
10840.0,Heggemus,1.0,111466,563216,10011.1000714,19.0,E,13.2,3.45454,17.6358
10840.0,Heggemus,1.0,113310,567577,10011.1000514,9.0,D,13.2,3.63946,17.6358
10840.0,Heggemus,1.0,113394,567606,10011.1000514,9.0,D,13.2,3.63946,17.6358
10840.0,Heggemus,1.0,113412,567671,10011.1000514,9.0,D,13.2,3.63946,17.6358
10990.0,Roodborst,1.0,111315,563199,10011.1000714,19.0,E,13.2,3.45454,17.6358
10990.0,Roodborst,1.0,111465,563216,10011.1000714,19.0,E,13.2,3.45454,17.6358
10990.0,Roodborst,1.0,113229,567586,10011.1000514,9.0,D,13.2,3.63946,17.6358
10990.0,Roodborst,1.0,113368,567608,10011.1000514,9.0,D,13.2,3.63946,17.6358
10990.0,Roodborst,1.0,113458,567669,10011.1000513,9.0,C,13.2,4.10701,17.6358
10990.0,Roodborst,1.0,113566,567694,10011.1000513,9.0,C,13.2,4.10701,17.6358
10990.0,Roodborst,1.0,113579,567833,10011.1000512,9.0,B,13.2,3.44433,17.6358
10990.0,Roodborst,1.0,113760,567740,10011.1000513,9.0,C,13.2,4.10701,17.6358
11870.0,Merel,1.0,111329,563178,10011.1000714,19.0,E,13.2,3.45454,17.6358
11870.0,Merel,1.0,113204,567480,10011.1000514,9.0,D,13.2,3.63946,17.6358
11870.0,Merel,1.0,113250,567539,10011.1000514,9.0,D,13.2,3.63946,17.6358
11870.0,Merel,1.0,113392,567659,10011.1000514,9.0,D,13.2,3.63946,17.6358
11870.0,Merel,1.0,113547,567656,10011.1000513,9.0,C,13.2,4.10701,17.6358
11870.0,Merel,1.0,113674,567702,10011.1000513,9.0,C,13.2,4.10701,17.6358
12020.0,Grote Lijster,1.0,113791,567781,10011.1000512,9.0,B,13.2,3.44433,17.6358
12740.0,Braamsluiper,1.0,113456,567624,10011.1000514,9.0,D,13.2,3.63946,17.6358
12760.0,Tuinfluiter,1.0,111294,563203,10011.1000714,19.0,E,13.2,3.45454,17.6358
12770.0,Zwartkop,1.0,111427,563182,10011.1000714,19.0,E,13.2,3.45454,17.6358
12770.0,Zwartkop,1.0,113167,568412,10011.1000495,6.0,D,13.2,0.3115,17.6358
12770.0,Zwartkop,1.0,113185,567484,10011.1000514,9.0,D,13.2,3.63946,17.6358
12770.0,Zwartkop,1.0,113296,567575,10011.1000514,9.0,D,13.2,3.63946,17.6358
12770.0,Zwartkop,1.0,113450,567609,10011.1000514,9.0,D,13.2,3.63946,17.6358
13110.0,Tjiftjaf,1.0,111277,563178,10011.1000714,19.0,E,13.2,3.45454,17.6358
13110.0,Tjiftjaf,1.0,111394,563212,10011.1000714,19.0,E,13.2,3.45454,17.6358
13110.0,Tjiftjaf,1.0,111623,562970,10011.1000719,19.0,J,13.2,1.41261,17.6358
13110.0,Tjiftjaf,1.0,113232,567523,10011.1000514,9.0,D,13.2,3.63946,17.6358
13110.0,Tjiftjaf,1.0,113351,567705,10011.1000514,9.0,D,13.2,3.63946,17.6358
13110.0,Tjiftjaf,1.0,113424,567618,10011.1000514,9.0,D,13.2,3.63946,17.6358
13110.0,Tjiftjaf,1.0,113811,567795,10011.1000512,9.0,B,13.2,3.44433,17.6358
13120.0,Fitis,1.0,111311,563130,10011.1000714,19.0,E,13.2,3.45454,17.6358
13120.0,Fitis,1.0,111359,563219,10011.1000714,19.0,E,13.2,3.45454,17.6358
13120.0,Fitis,1.0,111686,563038,10011.1000719,19.0,J,13.2,1.41261,17.6358
13120.0,Fitis,1.0,113179,567548,10011.1000514,9.0,D,13.2,3.63946,17.6358
13120.0,Fitis,1.0,113216,567471,10011.1000514,9.0,D,13.2,3.63946,17.6358
13120.0,Fitis,1.0,113405,567590,10011.1000514,9.0,D,13.2,3.63946,17.6358
13120.0,Fitis,1.0,113631,567868,10011.1000512,9.0,B,13.2,3.44433,17.6358
13120.0,Fitis,1.0,113708,567747,10011.1000513,9.0,C,13.2,4.10701,17.6358
14620.0,Pimpelmees,1.0,111298,563195,10011.1000714,19.0,E,13.2,3.45454,17.6358
14620.0,Pimpelmees,1.0,111469,563228,10011.1000714,19.0,E,13.2,3.45454,17.6358
14620.0,Pimpelmees,1.0,113337,567599,10011.1000514,9.0,D,13.2,3.63946,17.6358
14620.0,Pimpelmees,1.0,113448,567619,10011.1000514,9.0,D,13.2,3.63946,17.6358
14640.0,Koolmees,1.0,111332,563061,10011.1000714,19.0,E,13.2,3.45454,17.6358
14640.0,Koolmees,1.0,111474,563203,10011.1000714,19.0,E,13.2,3.45454,17.6358
14640.0,Koolmees,1.0,113149,568382,10011.1000495,6.0,D,13.2,0.3115,17.6358
14640.0,Koolmees,1.0,113291,567576,10011.1000514,9.0,D,13.2,3.63946,17.6358
14640.0,Koolmees,1.0,113344,567634,10011.1000514,9.0,D,13.2,3.63946,17.6358
14640.0,Koolmees,1.0,113760,567742,10011.1000513,9.0,C,13.2,4.10701,17.6358
15390.0,Vlaamse Gaai,1.0,111340,563120,10011.1000714,19.0,E,13.2,3.45454,17.6358
15390.0,Vlaamse Gaai,1.0,113720,567839,10011.1000512,9.0,B,13.2,3.44433,17.6358
15490.0,Ekster,1.0,113240,567551,10011.1000514,9.0,D,13.2,3.63946,17.6358
15490.0,Ekster,1.0,113456,567608,10011.1000514,9.0,D,13.2,3.63946,17.6358
15490.0,Ekster,1.0,113786,567776,10011.1000512,9.0,B,13.2,3.44433,17.6358
15671.0,Zwarte Kraai,1.0,113521,567633,10011.1000513,9.0,C,13.2,4.10701,17.6358
16360.0,Vink,1.0,111294,563187,10011.1000714,19.0,E,13.2,3.45454,17.6358
16360.0,Vink,1.0,111386,563145,10011.1000714,19.0,E,13.2,3.45454,17.6358
16360.0,Vink,1.0,111656,563203,10011.1000716,19.0,G,13.2,1.26631,17.6358
16360.0,Vink,1.0,113366,567600,10011.1000514,9.0,D,13.2,3.63946,17.6358
16360.0,Vink,1.0,113426,567634,10011.1000514,9.0,D,13.2,3.63946,17.6358
16360.0,Vink,1.0,113493,567628,10011.1000513,9.0,C,13.2,4.10701,17.6358
16360.0,Vink,1.0,113528,567729,10011.1000513,9.0,C,13.2,4.10701,17.6358
3940.0,Fazant,1.0,111320,562037,10011.1000725,20.0,B,13.3,1.63292,11.8131
6700.0,Houtduif,1.0,111318,562018,10011.1000725,20.0,B,13.3,1.63292,11.8131
6700.0,Houtduif,1.0,111325,561916,10011.1000725,20.0,B,13.3,1.63292,11.8131
6700.0,Houtduif,1.0,111352,561833,10011.1000725,20.0,B,13.3,1.63292,11.8131
6700.0,Houtduif,1.0,111421,562826,10011.1000710,19.0,B,13.3,1.90855,11.8131
6700.0,Houtduif,1.0,112659,565020,10011.1000585,13.0,D,13.3,2.76707,11.8131
6700.0,Houtduif,1.0,112699,565097,10011.1000585,13.0,D,13.3,2.76707,11.8131
6700.0,Houtduif,1.0,113284,567178,10011.1000526,10.0,F,13.3,1.39393,11.8131
6700.0,Houtduif,1.0,113363,567202,10011.1000526,10.0,F,13.3,1.39393,11.8131
6700.0,Houtduif,1.0,113844,567202,10011.1000522,10.0,B,13.3,0.9084,11.8131
6700.0,Houtduif,1.0,113860,567139,10011.1000522,10.0,B,13.3,0.9084,11.8131
6840.0,Turkse Tortel,1.0,113342,567797,10011.1000520,9.0,J,13.3,1.97586,11.8131
6870.0,Zomertortel,1.0,113336,567197,10011.1000526,10.0,F,13.3,1.39393,11.8131
10660.0,Winterkoning,1.0,111281,561917,10011.1000725,20.0,B,13.3,1.63292,11.8131
10660.0,Winterkoning,1.0,111311,561983,10011.1000725,20.0,B,13.3,1.63292,11.8131
10660.0,Winterkoning,1.0,111365,561825,10011.1000725,20.0,B,13.3,1.63292,11.8131
10660.0,Winterkoning,1.0,111377,562750,10011.1000710,19.0,B,13.3,1.90855,11.8131
10660.0,Winterkoning,1.0,112653,564989,10011.1000585,13.0,D,13.3,2.76707,11.8131
10660.0,Winterkoning,1.0,112658,564865,10011.1000585,13.0,D,13.3,2.76707,11.8131
10660.0,Winterkoning,1.0,113231,567650,10011.1000517,9.0,F,13.3,0.66975,11.8131
10660.0,Winterkoning,1.0,113292,567171,10011.1000526,10.0,F,13.3,1.39393,11.8131
10660.0,Winterkoning,1.0,113294,567849,10011.1000520,9.0,J,13.3,1.97586,11.8131
10660.0,Winterkoning,1.0,113306,567253,10011.1000526,10.0,F,13.3,1.39393,11.8131
10660.0,Winterkoning,1.0,113355,567198,10011.1000526,10.0,F,13.3,1.39393,11.8131
10660.0,Winterkoning,1.0,113393,567829,10011.1000520,9.0,J,13.3,1.97586,11.8131
10840.0,Heggemus,1.0,111332,561908,10011.1000725,20.0,B,13.3,1.63292,11.8131
10990.0,Roodborst,1.0,111223,561946,10011.1000725,20.0,B,13.3,1.63292,11.8131
10990.0,Roodborst,1.0,111294,561900,10011.1000725,20.0,B,13.3,1.63292,11.8131
10990.0,Roodborst,1.0,111348,561846,10011.1000725,20.0,B,13.3,1.63292,11.8131
10990.0,Roodborst,1.0,111369,562700,10011.1000710,19.0,B,13.3,1.90855,11.8131
10990.0,Roodborst,1.0,111386,562849,10011.1000710,19.0,B,13.3,1.90855,11.8131
10990.0,Roodborst,1.0,112659,564859,10011.1000585,13.0,D,13.3,2.76707,11.8131
10990.0,Roodborst,1.0,113285,567186,10011.1000526,10.0,F,13.3,1.39393,11.8131
10990.0,Roodborst,1.0,113287,567254,10011.1000526,10.0,F,13.3,1.39393,11.8131
10990.0,Roodborst,1.0,113370,567228,10011.1000526,10.0,F,13.3,1.39393,11.8131
10990.0,Roodborst,1.0,113828,567179,10011.1000522,10.0,B,13.3,0.9084,11.8131
10990.0,Roodborst,1.0,113831,567232,10011.1000522,10.0,B,13.3,0.9084,11.8131
10990.0,Roodborst,1.0,113866,567113,10011.1000522,10.0,B,13.3,0.9084,11.8131
10990.0,Roodborst,1.0,113872,567144,10011.1000522,10.0,B,13.3,0.9084,11.8131
11870.0,Merel,1.0,111341,561891,10011.1000725,20.0,B,13.3,1.63292,11.8131
11870.0,Merel,1.0,113207,567671,10011.1000518,9.0,G,13.3,0.55657,11.8131
11870.0,Merel,1.0,113331,567190,10011.1000526,10.0,F,13.3,1.39393,11.8131
11870.0,Merel,1.0,113337,567233,10011.1000526,10.0,F,13.3,1.39393,11.8131
11870.0,Merel,1.0,113368,567831,10011.1000520,9.0,J,13.3,1.97586,11.8131
11870.0,Merel,1.0,113849,567180,10011.1000522,10.0,B,13.3,0.9084,11.8131
11870.0,Merel,1.0,113863,567285,10011.1000522,10.0,B,13.3,0.9084,11.8131
12000.0,Zanglijster,1.0,111377,562791,10011.1000710,19.0,B,13.3,1.90855,11.8131
12000.0,Zanglijster,1.0,112696,565128,10011.1000585,13.0,D,13.3,2.76707,11.8131
12000.0,Zanglijster,1.0,113378,567209,10011.1000526,10.0,F,13.3,1.39393,11.8131
12740.0,Braamsluiper,1.0,111323,561936,10011.1000725,20.0,B,13.3,1.63292,11.8131
12760.0,Tuinfluiter,1.0,111265,561992,10011.1000725,20.0,B,13.3,1.63292,11.8131
12760.0,Tuinfluiter,1.0,113301,567261,10011.1000526,10.0,F,13.3,1.39393,11.8131
12770.0,Zwartkop,1.0,111302,561892,10011.1000725,20.0,B,13.3,1.63292,11.8131
12770.0,Zwartkop,1.0,113311,567195,10011.1000526,10.0,F,13.3,1.39393,11.8131
12770.0,Zwartkop,1.0,113359,567861,10011.1000520,9.0,J,13.3,1.97586,11.8131
13110.0,Tjiftjaf,1.0,111331,561854,10011.1000725,20.0,B,13.3,1.63292,11.8131
13110.0,Tjiftjaf,1.0,112613,564914,10011.1000585,13.0,D,13.3,2.76707,11.8131
13110.0,Tjiftjaf,1.0,112659,565038,10011.1000585,13.0,D,13.3,2.76707,11.8131
13110.0,Tjiftjaf,1.0,113209,567664,10011.1000518,9.0,G,13.3,0.55657,11.8131
13110.0,Tjiftjaf,1.0,113286,567230,10011.1000526,10.0,F,13.3,1.39393,11.8131
13110.0,Tjiftjaf,1.0,113351,567235,10011.1000526,10.0,F,13.3,1.39393,11.8131
13110.0,Tjiftjaf,1.0,113382,567853,10011.1000520,9.0,J,13.3,1.97586,11.8131
13110.0,Tjiftjaf,1.0,113505,567892,10011.1000520,9.0,J,13.3,1.97586,11.8131
13120.0,Fitis,1.0,111330,561914,10011.1000725,20.0,B,13.3,1.63292,11.8131
13120.0,Fitis,1.0,111371,561806,10011.1000725,20.0,B,13.3,1.63292,11.8131
13120.0,Fitis,1.0,111384,562809,10011.1000710,19.0,B,13.3,1.90855,11.8131
13120.0,Fitis,1.0,112725,565106,10011.1000585,13.0,D,13.3,2.76707,11.8131
13120.0,Fitis,1.0,113295,567243,10011.1000526,10.0,F,13.3,1.39393,11.8131
13120.0,Fitis,1.0,113295,567712,10011.1000518,9.0,G,13.3,0.55657,11.8131
13120.0,Fitis,1.0,113355,567220,10011.1000526,10.0,F,13.3,1.39393,11.8131
13120.0,Fitis,1.0,113389,567858,10011.1000520,9.0,J,13.3,1.97586,11.8131
13120.0,Fitis,1.0,113853,568029,10011.1000520,9.0,J,13.3,1.97586,11.8131
13120.0,Fitis,1.0,113869,567992,10011.1000520,9.0,J,13.3,1.97586,11.8131
14620.0,Pimpelmees,1.0,111331,561888,10011.1000725,20.0,B,13.3,1.63292,11.8131
14620.0,Pimpelmees,1.0,111365,562783,10011.1000710,19.0,B,13.3,1.90855,11.8131
14620.0,Pimpelmees,1.0,112712,565129,10011.1000585,13.0,D,13.3,2.76707,11.8131
14620.0,Pimpelmees,1.0,113313,567210,10011.1000526,10.0,F,13.3,1.39393,11.8131
14620.0,Pimpelmees,1.0,113400,567864,10011.1000520,9.0,J,13.3,1.97586,11.8131
14620.0,Pimpelmees,1.0,113845,567210,10011.1000522,10.0,B,13.3,0.9084,11.8131
14640.0,Koolmees,1.0,111289,562710,10011.1000710,19.0,B,13.3,1.90855,11.8131
14640.0,Koolmees,1.0,111328,561962,10011.1000725,20.0,B,13.3,1.63292,11.8131
14640.0,Koolmees,1.0,111361,561800,10011.1000725,20.0,B,13.3,1.63292,11.8131
14640.0,Koolmees,1.0,112673,564972,10011.1000585,13.0,D,13.3,2.76707,11.8131
14640.0,Koolmees,1.0,113340,567233,10011.1000526,10.0,F,13.3,1.39393,11.8131
14640.0,Koolmees,1.0,113396,567852,10011.1000520,9.0,J,13.3,1.97586,11.8131
15490.0,Ekster,1.0,113335,567195,10011.1000526,10.0,F,13.3,1.39393,11.8131
15490.0,Ekster,1.0,113613,567943,10011.1000520,9.0,J,13.3,1.97586,11.8131
16360.0,Vink,1.0,111265,561934,10011.1000725,20.0,B,13.3,1.63292,11.8131
16360.0,Vink,1.0,111348,561900,10011.1000725,20.0,B,13.3,1.63292,11.8131
16360.0,Vink,1.0,111386,562774,10011.1000710,19.0,B,13.3,1.90855,11.8131
16360.0,Vink,1.0,112665,564854,10011.1000585,13.0,D,13.3,2.76707,11.8131
16360.0,Vink,1.0,113338,567243,10011.1000526,10.0,F,13.3,1.39393,11.8131
16360.0,Vink,1.0,113363,567726,10011.1000518,9.0,G,13.3,0.55657,11.8131
16490.0,Groenling,1.0,111318,561956,10011.1000725,20.0,B,13.3,1.63292,11.8131
10660.0,Winterkoning,1.0,112713,566660,10011.1000550,11.0,P,19.2,4.39439,14.3416
1860.0,Wilde Eend,1.0,110769,562008,10011.1000419,3.0,E,3.1,4.91674,66.823
2870.0,Buizerd,1.0,111807,564945,10011.1000615,14.0,M,3.1,2.4044,66.823
3940.0,Fazant,1.0,110779,562739,10011.1000424,3.0,J,3.1,3.10806,66.823
3940.0,Fazant,1.0,111074,563094,10011.1000435,3.0,S,3.1,5.10934,66.823
3940.0,Fazant,1.0,111244,563670,10011.1000447,4.0,F,3.1,5.09905,66.823
3940.0,Fazant,1.0,111404,563650,10011.1000447,4.0,F,3.1,5.09905,66.823
3940.0,Fazant,1.0,112725,567381,10011.1000476,5.0,J,3.1,6.70008,66.823
5290.0,Houtsnip,1.0,110818,562032,10011.1000419,3.0,E,3.1,4.91674,66.823
5290.0,Houtsnip,1.0,110834,562809,10011.1000424,3.0,J,3.1,3.10806,66.823
5290.0,Houtsnip,1.0,111146,563015,10011.1000436,3.0,T,3.1,6.38132,66.823
5290.0,Houtsnip,1.0,111551,564763,10011.1000455,4.0,N,3.1,6.02558,66.823
5290.0,Houtsnip,1.0,111779,564120,10011.1000449,4.0,H,3.1,3.23889,66.823
5290.0,Houtsnip,1.0,112386,566649,10011.1000471,5.0,F,3.1,5.36966,66.823
5290.0,Houtsnip,1.0,112706,567367,10011.1000476,5.0,J,3.1,6.70008,66.823
6680.0,Holenduif,1.0,111557,564714,10011.1000455,4.0,N,3.1,6.02558,66.823
6680.0,Holenduif,1.0,112468,566949,10011.1000471,5.0,F,3.1,5.36966,66.823
6700.0,Houtduif,1.0,110722,562042,10011.1000419,3.0,E,3.1,4.91674,66.823
6700.0,Houtduif,1.0,110758,562766,10011.1000424,3.0,J,3.1,3.10806,66.823
6700.0,Houtduif,1.0,110831,562853,10011.1000435,3.0,S,3.1,5.10934,66.823
6700.0,Houtduif,1.0,110854,561965,10011.1000419,3.0,E,3.1,4.91674,66.823
6700.0,Houtduif,1.0,111133,563117,10011.1000435,3.0,S,3.1,5.10934,66.823
6700.0,Houtduif,1.0,111334,563820,10011.1000447,4.0,F,3.1,5.09905,66.823
6700.0,Houtduif,1.0,111382,563718,10011.1000447,4.0,F,3.1,5.09905,66.823
6700.0,Houtduif,1.0,111590,564962,10011.1000455,4.0,N,3.1,6.02558,66.823
6700.0,Houtduif,1.0,111594,564666,10011.1000455,4.0,N,3.1,6.02558,66.823
6700.0,Houtduif,1.0,111605,564612,10011.1000455,4.0,N,3.1,6.02558,66.823
6700.0,Houtduif,1.0,111612,564882,10011.1000455,4.0,N,3.1,6.02558,66.823
6700.0,Houtduif,1.0,111631,565097,10011.1000455,4.0,N,3.1,6.02558,66.823
6700.0,Houtduif,1.0,111689,564061,10011.1000449,4.0,H,3.1,3.23889,66.823
6700.0,Houtduif,1.0,111733,564987,10011.1000615,14.0,M,3.1,2.4044,66.823
6700.0,Houtduif,1.0,111828,564192,10011.1000449,4.0,H,3.1,3.23889,66.823
6700.0,Houtduif,1.0,111901,564947,10011.1000615,14.0,M,3.1,2.4044,66.823
6700.0,Houtduif,1.0,112307,565381,10011.1000598,13.0,P,3.1,1.84511,66.823
6700.0,Houtduif,1.0,112319,566590,10011.1000471,5.0,F,3.1,5.36966,66.823
6700.0,Houtduif,1.0,112359,565363,10011.1000598,13.0,P,3.1,1.84511,66.823
6700.0,Houtduif,1.0,112377,565305,10011.1000598,13.0,P,3.1,1.84511,66.823
6700.0,Houtduif,1.0,112503,566948,10011.1000471,5.0,F,3.1,5.36966,66.823
6700.0,Houtduif,1.0,112528,566882,10011.1000471,5.0,F,3.1,5.36966,66.823
6700.0,Houtduif,1.0,112612,567259,10011.1000475,5.0,H,3.1,3.06038,66.823
6700.0,Houtduif,1.0,112670,567330,10011.1000476,5.0,J,3.1,6.70008,66.823
6700.0,Houtduif,1.0,112705,567474,10011.1000476,5.0,J,3.1,6.70008,66.823
